playlist_name,artist_name,track_name,url,danceability,energy,loudness,valence,temp,lyrics
Christmas Hits,Chris Rea,Driving Home for Christmas,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ,0.497,0.661,-9.047,0.894,180.225,"

I'm driving home for Christmas
Oh I can't wait to see those faces
I'm driving home for Christmas yeah
Well I'm moving down that line

And it's been so long
But I will be there
I sing this song
To pass the time away

Driving in my car
Driving home for Christmas

It's gonna take some time but I'll get there
Top to toe in tailbacks
Oh I got red lights all around
But soon there'll be a freeway yeah
Get my feet on holy ground

So I sing for you
Though you can't hear me
When I get through
And feel you near me

Driving in my car
I'm driving home for Christmas
Driving home for Christmas
With a thousand memories

I take look at the driver next to me
He's just the same
Just the same

Top to toe in tailbacks
Oh I got red lights all around
I'm driving home for Christmas yeah
Get my feet on holy ground

So I sing for you
Though you can't hear me
When I get through
Oh and feel you near me

Driving in my car
Driving home for Christmas
Driving home for Christmas
With a thousand memories

I take look at the driver next to me
He's just the same
He's driving home driving home
Driving home for Christmas

Driving home for Christmas

"
Christmas Hits,Ariana Grande,Santa Baby,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb,0.748,0.777,-5.749,0.769,95.986,"

[Verse 1: Ariana Grande]
Santa baby slip a Sable under the tree for me (mmhmm)
I've been an awful good girl
Santa baby so hurry down the chimney tonight

[Verse 2: Liz Gillies]
Santa baby a '54 convertible too light blue
I'll wait up for you dear
Santa baby and hurry down the chimney tonight

[Chorus: Ariana Grande + Liz Gillies]
Think of all the fun I've missed
Think of all the fellas that I haven't kissed *kiss*
Next year I could be just as good
If you check off my Christmas list

[Verse 3: Ariana Grande + Liz Gillies]
Santa baby I want a yacht and really that's not a lie
I've been an angel all year
Santa baby so hurry down the chimney tonight

[Verse 4: Ariana Grande]
Santa honey the one little thing I really need
The deed to a platinum mine
Santa honey so hurry down the chimney tonight

[Chorus: Liz Gillies + Ariana Grande]
Come and trim my Christmas tree
With some decorations bought at Tiffany's
I really do believe in you
Let's see if you believe in me

[Bridge: Ariana Grande + Liz Gillies]
Santa baby forgot to mention one little thing a ring
And I don't mean on the phone
Santa baby and hurry down the chimney tonight
So hurry down the chimney tonight

[Outro: Ariana Grande + Liz Gillies]
Waiting
Hurry tonight
Hurry down the chimney tonight

"
Christmas Hits,Dean Martin,Rudolph The Red-Nosed Reindeer,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw,0.478,0.201,-16.768,0.857,136.471,"

[Intro]
(Rudolph)
(Rudolph)

[Chorus]
Rudolph the Red-Nosed Reindeer
Had a very shiny nose
And if you ever saw it
You would even say it glows

All of the other reindeer
Used to laugh and call him names
They never let poor Rudy
Join in any reindeer games

Then one foggy Christmas Eve
Santa came to say
""Rudolph with your nose so bright
Won't you guide my sleigh tonight?""

Then how the reindeer loved him
As they shouted out with glee
Rudy the Red-Nosed Reindeer
You'll go down in history

[Bridge]
Rudolph the Red Nosed Reindeer
Had a very shiny nose
And if you ever saw it
You would even say it glows

All of the other reindeer
Used to laugh and call him names
They never let poor Rudolph
Join in any reindeer games

[Chorus]
Then one foggy Christmas Eve
Santa came to say
""Rudolph mit your nose so bright
Won't you guide mein sleigh tonight?""

Then how the reindeer loved him
As they shouted out with glee
Rudy the Red-Beaked Reindeer
You'll go down in history

[Outro]
(Rudolph)
(Rudolph)
(Rudolph)

"
Christmas Hits,Bing Crosby,It's Beginning To Look A Lot Like Christmas,https://open.spotify.com/track/6yaxdh87KVj82QIYKTP1zt,0.423,0.301,-12.301,0.553,136.791,"

T's beginning to look a lot like Christmas
Everywhere you go
Take a look in the Five and Ten
Glistening once again
With candy canes and silver lanes aglow

It's beginning to look a lot like Christmas
Toys in every store
But the prettiest sight to see
Is the holly that will be
On your own front door

A pair of Hop-a-long boots and a pistol that shoots
Is the wish of Bonny and Ben
Dolls that will talk and go for a walk
Is the hope of Janice and Jenn
And mom and dad can hardly wait
For school to start again

It's beginning to look a lot like Christmas
Everywhere you go
There's a tree in the Grand Hotel
One in the park as well
The sturdy kind that doesn't mind the snow

It's beginning to look a lot like Christmas
Soon the bells will start
And the thing that will make them ring
Is the Carol that you sing
Right within your heart

A pair of Hop-a-long boots and a pistol that shoots
Is the wish of Bonny and Ben
Dolls that will talk and go for a walk
Is the hope of Janice and Jenn
And mom and dad can hardly wait
For school to start again

It's beginning to look a lot like Christmas
Soon the bells will start
And the thing that will make them ring
Is the Carol that you sing
Right within your heart right within your heart

"
Christmas Hits,The Jackson 5,I Saw Mommy Kissing Santa Claus,https://open.spotify.com/track/15sxLiiChE5dCW3Y756oas,0.583,0.712,-8.222,0.614,128.897,"

[Spoken Intro]
Merry Christmas and a happy new year
This is Michael Jackson and The Jackson 5 wishing a happy holiday to all mountain fans

[Intro]
Wow! Mommy's kissing Santa Claus!

[Verse 1]
I saw mommy kissing Santa Claus (kissing kissing Santa Claus)
Underneath the mistletoe last night
She didn't see me creep
Down the stairs to have a peep
She thought that I was tucked up
In my bedroom fast asleep

[Chorus]
Then I saw mommy tickle tickle (tickle tickle Santa Claus)
Underneath his beard so snowy white
Oh what a laugh it would have been
If Daddy had only seen
Mommy kissing Santa Claus last night

[Bridge]
He saw mommy kissing (kissing kissing Santa Claus)
I did! I really did see mommy kissing Santa Claus
And I'm gonna tell my dad

[Verse 2]
Then I saw mommy tickle (tickle tickle Santa Claus)
Underneath his beard so snowy white
Oh what a laugh it would have been
If Daddy had only seen
Mommy kissing Santa Claus last night
Oh what a laugh it would have been
If Daddy had only seen
Mommy kissing Santa Claus last night

[Bridge]
I did! I did! I really did see mommy kissing Santa Claus
You gotta believe me! You just gotta believe me!
Come on fellas believe me!
You just gotta believe me! (I told you I told you)

"
Christmas Hits,Nat King Cole,The Christmas Song (Merry Christmas To You),https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,0.319,0.21,-15.231,0.209,78.696,"

Chestnuts roasting on an open fire
Jack frost nipping at your nose
Yuletide carols being sung by a choir
And folks dressed up like eskimos

Everybody knows a turkey and some mistletoe
Help to make the season bright
Tiny tots with their eyes all aglow
Will find it hard to sleep tonight

They know that santa's on his way -
He's loaded lots of toys and goodies on his sleigh
And ev'rymother's child is gonna spy
To see if reindeer really know how to fly

And so i'm offering this simple phrase
To kids from one to ninety-two
Although its been said many times
Many ways: ""merry christmas to you""

[Repeat from 9th line]

"
Christmas Hits,Michael Bublé,I'll Be Home for Christmas,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ,0.282,0.101,-14.657,0.141,83.13,"

I'll be home for Christmas
You can plan on me
Please have snow and mistletoe
And presents by the tree

Christmas eve will find me
Where the love light breathes
I'll be home for Christmas
If only in my dreams

I'll be home for Christmas
You can plan on me
Please have some snow and mistletoe
And presents by the tree

Christmas eve will find you
Where the love light breathes
I'll be home for Christmas
If only in my dreams

I'll be home for Christmas
If only in my dreams

"
Christmas Hits,Bing Crosby,White Christmas,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,0.317,0.158,-16.485,0.247,130.503,"

[Verse 1]
I'm dreaming of a white Christmas
Just like the ones I used to know
Where the treetops glisten and children listen
To hear sleigh bells in the snow

[Verse 2]
I'm dreaming of a white Christmas
With every Christmas card I write
""May your days be merry and bright
And may all your Christmases be white""

[Verse 1]
I'm dreaming of a white Christmas
Just like the ones I used to know
Where the treetops glisten and children listen
To hear sleigh bells in the snow

[Verse 2]
I'm dreaming of a white Christmas
With every Christmas card I write
""May your days be merry and bright
And may all your Christmases be white""

"
Christmas Hits,Ariana Grande,Last Christmas,https://open.spotify.com/track/5xDrO9DEDJGUQGfyoHvgDJ,0.503,0.8,-2.763,0.789,205.95,"

[Verse 1]
I hate that I remember
I wish I could forget what you did last December
You left my heart a mess
Boy you blew it
How could you do it do it?
Oh yeah

[Chorus]
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears I'll give it to someone special
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears I'll give it to someone special

[Verse 2]
Thought we belong together
At least that's what you said
I should have known better
You broke my heart again
Boy you blew it
How could you do it do it?
Oh yeah

[Chorus]
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears I'll give it to someone special
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears I'll give it to someone special

[Bridge]
How could you leave Christmas morning?
You broke my heart with no warning
Boy you blew it
How could you do it do it?
Oh yeah

[Chorus]
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears I'll give it to someone special
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears I'll give it to someone special

[Outro]
This is our last last Christmas
You broke my heart
Last last Christmas
You broke my heart
This year to save me from tears I'll give it to someone special
I hate that I remember
I wish I could forget what you did last December
You left my heart a mess
You blew it
You do it do it?

"
Christmas Hits,Kylie Minogue,Santa Baby,https://open.spotify.com/track/0cM5URUqqQTpJWonmdzF1J,0.685,0.391,-7.183,0.443,87.101,"

[Verse 1]
Santa Baby just slip a sable under the tree for me
Been an awful good girl santa Baby
So hurry down the chimney tonight
Santa Baby a 54 convertible too light blue
I'll wait up for you dear Santa Baby
So hurry down the chimney tonight

[Chorus]
Think of all the fun I've missed
Think of all the Fella's that I haven't kissed
Next year I could be just as good
If you'll check out my Christmas list

[Verse 2]
Santa Baby I want a yacht and really that's not a lot
Been an angel all year Santa Baby
So hurry down the chimney tonight
Santa Honey one little thing I really need the deed
To a platinum mine Santa Baby
So hurry down the chimney tonight
Santa cutie fill my stocking with a duplex and checks
Sign your 'X' on the line Santa cutie
And hurry down the chimney tonight

[Chorus]
Come and trim my Christmas tree
With some decorations bought at Tiffany's
I really do believe in you
Let's see if you believe in me

[Verse 3]
Santa Baby forgot to mention one little thing
A ring - I don't mean on the phone Santa Baby
So hurry down the chimney tonight
Hurry down the chimney tonight
Hurry tonight

"
Christmas Hits,Britney Spears,My Only Wish (This Year),https://open.spotify.com/track/0cWyiPyP3IS6sL48wlOcqm,0.662,0.791,-5.492,0.63,147.053,"

[Verse 1]
Last night I took a walk in the snow
Couples holding hands places to go
Seems like everyone but me is in love
Santa can you hear me?
I signed my letter that I sealed with a kiss
I sent it off it just said this
I know exactly what I want this year
Santa can you hear me?

[Pre-Chorus 1]
I want my baby baby
I want someone to love me
Someone to hold
Maybe maybe (maybe maybe)
He'll be all my own in a big red bow

[Chorus]
Santa can you hear me?
I have been so good this year
And all I want is one thing
Tell me my true love is near
He's all I want just for me
Underneath my Christmas tree
I'll be waiting here
Santa that's my only wish this year

[Verse 2]
Christmas Eve I just can't sleep
Would I be wrong for taking a peek?
'Cause I heard that you're coming to town
Santa can you hear me?
I really hope that you're on your way
With something special for me in your sleigh
Oh please make my wish come true
Santa can you hear me?

[Pre-Chorus 2]
I want my baby baby (oh)
I want someone to love me
Someone to hold
Maybe maybe (maybe maybe)
We'll be all the love under the mistletoe

[Chorus]
Santa can you hear me?
I have been so good this year
And all I want is one thing
Tell me my true love is near
He's all I want just for me
Underneath my Christmas tree
I'll be waiting here
Santa that's my only wish this year

[Bridge]
I hope my letter reaches you in time oh yeah
Bring me love I can call all mine oh yeah yeah
'Cause I have been so good so good this year
Can't be alone under the mistletoe
He's all I want in a big red bow

[Chorus]
Santa can you hear me?
I have been so good this year
And all I want is one thing
Tell me my true love is near
He's all I want just for me
Underneath my Christmas tree
I'll be waiting here oh yeah
Santa that's my only wish this year (ah)
Oh Santa! (ah)
Can you hear me? (ah)
Oh Santa (ah)
Well he's all I want just for me
Underneath my Christmas tree
I'll be waiting here oh yeah
Santa that's my only wish this year

[Outro]
Santa that's my only wish this year

"
Christmas Hits,Stevie Wonder,What Christmas Means To Me,https://open.spotify.com/track/2qoZNAP3JLyIOtbsPtBjvV,0.478,0.542,-10.135,0.821,167.486,"

[Verse 1]
Oh yeah
Candles burning low
Lots of mistletoe
Lots of snow and ice
Everywhere we go
Choirs singing carols
Right outside my door

[Chorus]
All these things and more
(all these things and more)
That's what Christmas means to me my love
(that's what Christmas means to me my love)

[Verse 2]
Oh yeah
Hey hey yeah yeah yeah

And ya know what I mean
I see your smiling face
Like I never seen before
Even though I love ya madly
It seems I love you more
The little cards you give me
Will touch my heart for sure

[Chorus]
All these things and more darling
(all these things and more darling)
Whoa
That's what Christmas means to me my love
(that's what Christmas means to me my love)

[Verse 3]
Oh yeah ha ha
I feel like running wild
(Running wild)
As anxious as a little child
Greet you neath the mistletoe
Kiss you once and then some more
And wish you a Merry Christmas baby
(wish you a Merry Christmas baby)
And such happiness in the coming year
(Happiness in the coming year)
Oh baby
Let's deck the halls with holly
Sing sweet silent night
Fill the tree with angel hair
And pretty pretty lights
Go to sleep and wake up
Just before daylight

[Chorus]
All these things and more baby
(all these things and more baby)
Whoa
That's what Christmas means to me my love
(that's what Christmas means to me my love)
Oh baby baby

[Outro]
Yeah
Candles burning low
Lots and lots of snow
Alright
Christmas bells are ringing
Christmas choirs singing
Coo
Christmas mistletoe

"
Christmas Hits,The Jackson 5,Santa Claus Is Coming To Town,https://open.spotify.com/track/2QpN1ZVw8eJO5f7WcvUA1k,0.692,0.762,-4.867,0.961,146.673,"

[Chorus]
Santa Claus is comin' to town
Santa Claus is comin' to town

[Verse 1]
You'd better watch out
You'd better not cry
You'd better not pout
I'm telling you why

[Chorus]
Santa Claus is comin' to town
Santa Claus is comin' to town
Santa Claus is comin' to town

[Verse 2]
He's making a list
And checking it twice
Gonna find out who's naughty and nice

[Chorus]
Santa Claus is comin' to town oh yeah
Santa Claus is comin' to town
Santa Claus is comin' to town

[Bridge]
He sees you when you're sleeping
He knows when you're awake
He knows if you've been bad or good
So be good for goodness sake
(Be good for goodness sake)

[Verse 3]
Oh you'd better watch out (Watch out)
You'd better not cry (Woo hoo)
Better not pout
I'm telling you why

[Chorus]
Oh! Santa Claus is comin' to town oh yeah
Santa Claus is comin' to town
Santa Claus is comin' to town (Woo hoo)
(Woo hoo...woo hoo)
Santa Claus is comin' to town
Santa Claus is comin' to town
Santa Claus is comin' to town

[Verse 4]
Little tin horns and little toy drums
Rooty-toot-toot and rump-a-tum-tums
Curly-haired dolls that tootle and coo
Elephants boats and kiddie cars too

[Chorus]
Oh! Santa Claus is comin' to town oh yeah
Santa Claus is comin' to town
Santa Claus is comin' to town
One more time now
Santa Claus is comin' to town oh yeah
Santa Claus is comin' to town
Santa Claus is comin' to town

"
Christmas Hits,Christina Aguilera,Have Yourself a Merry Little Christmas,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl,0.244,0.274,-10.433,0.164,68.534,"

[Verse 1]
Oh yeah mmm
Have yourself a merry little Christmas
Let your heart be light
From now on your troubles will be out of sight yeah

[Verse 2]
Have yourself a merry little Christmas
Make the Yuletide gay
From now on your troubles will be miles away oh

[Verse 3]
Here we are as in olden days
Happy golden days of yore ah
Faithful friends who are dear to us
They gather near to us once more ooh

[Chorus]
Through the years we all will be together and
If the fates allow
Hang a shining star upon the highest bough oh yeah oh
And have yourself a merry little Christmas now oh oh

[Bridge]
Faithful friends who are dear to us
They gather near to us once more oh oh

[Chorus]
Through the years we all will be together and
If the fates allow oh yeah
But till then we'll have to muddle through somehow oh yeah oh oh
And have yourself a merry little Christmas now ooh yeah oh ooh

"
Christmas Hits,Donny Hathaway,This Christmas,https://open.spotify.com/track/38xhBO2AKrJnjdjVnhJES6,0.634,0.645,-9.2,0.677,93.05,"

[Verse 1]
Hang all the mistletoe
I'm gonna get to know you better
This Christmas
And as we trim the tree
How much fun it's gonna be together
This Christmas

[Chorus]
Fireside is blazing bright
We're caroling through the night
And this Christmas will be
A very special Christmas for me

[Verse 2]
Presents and cards are here
My world is filled with cheer and you
This Christmas
And as I look around
Your eyes outshine the town they do
This Christmas

[Chorus]
Fireside is blazing bright
We're caroling through the night
And this Christmas will be
A very special Christmas for me yeah

[Post-Chorus]
Shake a hand shake a hand now

[Verse 3]
Emm fireside is blazing bright
We're caroling through the night
And this Christmas will be
A very special Christmas for me yeah

[Outro]
Merry Christmas
Shake a hand shake a hand now
Wish your brother merry christmas
All over the land yeah
Merry Christmas
Merry merry Christmas
Hey hey hey hey
Merry merry merry merry
Emm em

"
Christmas Hits,Chuck Berry,Run Rudolph Run,https://open.spotify.com/track/30WHma5z5Sty54jbtoxYEy,0.679,0.622,-12.837,0.961,152.027,"

Out of all the reindeers you know you're the mastermind
Run run Rudolph Randalph ain't too far behind
Run run Rudolph Santa's got to make it to town
Santa make him hurry tell him he can take the freeway down
Run run Rudolph cause I'm reeling like a merry-go-round

Said Santa to a boy ""Child what have you been longing for?""
""All I want for Christmas is a Rock and Roll electric guitar""
And then away went Rudolph whizzing like a shooting star

Run run Rudolph Santa has to make it to town
Santa make him hurry tell him he can take the freeway down
Run run Rudolph reeling like a merry-go-round

Run run Rudolph Santa's got to make it to town
Santa make him hurry tell him he can take the freeway down
Run run Rudolph I'm reeling like a merry-go-round

Said Santa to a girl ""Child what would please you most to get?""
""A little baby doll that can cry sleep drink and wet""
And then away went Rudolph whizzing like a Saber jet

Run run Rudolph Santa's got to make it to town
Santa make him hurry tell him he can take the freeway down
Run run Rudolph I'm reeling like a merry-go-round

"
Christmas Hits,Frank Sinatra,Jingle Bells,https://open.spotify.com/track/4KV9bM7a1KDc7b7OakFZic,0.706,0.383,-11.44,0.87,86.997,"

Jingle bells jingle bells
Jingle all the way
Oh what fun it is to ride
In a one-horse open sleigh

Jingle bells jingle bells
Jingle all the way
Oh what fun it is to ride
In a one-horse open sleigh

Dashing through the snow (Rudolph)
In a one-horse open sleigh (today)
O'er the fields we go (Rudolph)
Laughing all the way (today)

Bells on bob-tail ring
Making our spirits bright
What fun it is to ride and sing
A sleighing song tonight

Jingle bells jingle-jingle bells
Jingle all the way
Oh what fun it is to ride
In a one-horse open sleigh

I love those JINGLE bells
Those holiday JINGLE bells
All those happy JINGLE BE double LLES
I love those JINGLE bells

Jingle all the way

(Some other version:)
Dashing through the snow
In a one-horse open sleigh
Through the fields we go
Laughing all the way
Bells on bob-tail ring
Making spirits bright
What fun it is to ride and sing
A sleighing song tonight

Echo: Jingle bells jingle bells
Jingle all the way
Oh what fun it is to ride
In a one-horse open sleigh O
Jingle bells jingle bells
Jingle all the way
Oh what fun it is to ride
In a one-horse open sleigh

A day or two ago
I thought I'd take a ride
And soon Miss Fanny Bright
Was seated by my side;
The horse was lean and lank
Misfortune seemed his lot
We ran into a drifted bank
And there we got upsot

A day or two ago
The story I must tell
I went out on the snow
And on my back I fell;
A gent was riding by
In a one-horse open sleigh
He laughed at me as
I there sprawling laid
But quickly drove away

Now the ground is white
Go it while you're young
Take the girls along
And sing this sleighing song
Just bet a bob-tailed bay
Two-forty as his speed
Hitch him to an open sleigh
And crack! You'll take the lead

"
Christmas Hits,Céline Dion,Happy Xmas (War Is Over),https://open.spotify.com/track/4M3K1gnHJnE3cIrAcKZQr3,0.343,0.6,-5.254,0.158,172.044,"

[Chorus 1]
So this is Christmas
And what have you done
Another year over
And a new one just begun
And so this is Christmas
I hope you have fun
The near and the dear ones
The old and the young

[Chorus 2]
A very merry Christmas
And a happy New Year
Let's hope it's a good one
Without any fear

[Verse 1]
And so this is Christmas
For weak and for strong
For rich and the poor ones
The war is so long
And so happy Christmas
For black and for white
For yellow and red ones
Let's stop all the fight

[Chorus 2]
A very merry Christmas
And a happy New Year
Let's hope it's a good one
Without any fear

[Chorus 1]
So this is Christmas
And what have we done
Another year over
And a new one just begun
And so happy Christmas
We hope you have fun
The near and the dear ones
The old and the young

[Chorus 2]
A very merry Christmas
And a happy New Year
Let's hope it's a good one
Without any fear

[Outro]
And so this is Christmas
And what have we done
Another year over
And a new one just begun

"
Christmas Hits,Ella Fitzgerald,Sleigh Ride,https://open.spotify.com/track/79a2ejVzj2SpXkpWdfv1Co,0.485,0.297,-12.332,0.622,154.639,"

Just hear those sleigh bells jingling ring ting tingling too
Come on it's lovely weather for a sleigh ride together with you
Outside the snow is falling and friends are calling ""Yoo hoo""
Come on it's lovely weather for a sleigh ride together with you

Giddy yap giddy yap giddy yap let's go let's look at the show
We're riding in a wonderland of snow
Giddy yap giddy yap giddy yap it's grand just holding your hand
We're gliding along with a song of a wintery fairyland

Our cheeks are nice and rosy and comfy cozy are we
We're snuggled up together like two birds of a feather would be
Let's take that road before us and sing a chorus or two
Come on it's lovely weather for a sleigh ride together with you

Giddy yap giddy yap giddy yap let's go let's look at the show
We're riding in a wonderland of snow
Giddy yap giddy yap giddy yap it's grand just holding your hand
We're gliding along with a song of a wintery fairyland

Our cheeks are nice and rosy and comfy cozy are we
We're snuggled up together like two birds of a feather would be
Let's take that road before us and sing a chorus or two
Come on it's lovely weather for a sleigh ride together with you

Sleigh ride together with you
Sleigh ride together with you
Sleigh ride together with you

"
Christmas Hits,Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),https://open.spotify.com/track/7n7VsX3sv66znBwA8b5uhp,0.573,0.235,-16.982,0.834,79.578,"

[Chorus]
Here comes Santa Claus here comes Santa Claus
Right down Santa Claus Lane

[Verse 1]
Vixen Blitzen all his reindeer
Pulling on the reins
Bells are ringing children singing
All is merry and bright
Hang your stockings and say a prayer
Cause Santa Claus comes tonight

[Chorus]
Here comes Santa Claus here comes Santa Claus
Right down Santa Claus Lane

[Verse 2]
He's got a bag that's filled with toys
For boys and girls again
Hear those sleigh bells jingle jangle
What a beautiful sight
Jump in bed and cover up your head
Because Santa Claus comes tonight

[Chorus]
Here comes Santa Claus here comes Santa Claus
Right down Santa Claus Lane

[Verse 3]
He doesn't care if you're a rich or poor boy
He loves you just the same
Santa knows that we're God's children
That makes everything right
Fill your hearts with Christmas cheer
Cause Santa Claus comes tonight

[Chorus]
Here comes Santa Claus here comes Santa Claus
Right down Santa Claus Lane

[Outro]
He'll come around when the chimes ring out
It's Christmas morn again
Peace on Earth will come to all
If we just follow the light
Let's give thanks to the Lord above
Cause Santa Claus comes tonight

Cause Santa Claus comes tonight

"
Christmas Hits,Jonas Brothers,Like It's Christmas,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv,0.725,0.571,-6.007,0.61,146.035,"

[Intro]
Dum-dum-dum-dum

[Verse 1: Nick Jonas]
The snow on the ground the love in the air
Sleigh bells are ringin'
This is what it's all about
The fire is warm the angels are singin'

[Pre-Chorus: Nick Jonas with Joe Jonas]
And I don't wanna miss a single thing
Don't wanna put end to all this cheer
But as long as you're with me
It's always the time of the year

[Chorus: Joe Jonas with Nick Jonas]
You make everyday feel like it's Christmas
Never wanna stop
Feelin' like the first thing on your wishlist
Right up at the top
I can't deny what I'm feelin' inside
Nothin' fake about the way you bring me to life
You make every day feel like it's Christmas
Everyday that I'm with you

[Verse 2: Joe Jonas with Nick Jonas]
Look at the lights
Twinklin' bright 24/7
Every inch of Central Park is covered in white
This could be heaven

[Pre-Chorus: Joe Jonas with Nick Jonas]
And I don't wanna miss a single thing
Don't wanna put end to all this cheer
But as long as you're with me
It's always the time of the year yeah (woo!)

[Chorus: Joe Jonas with Nick Jonas Nick Jonas]
You make everyday feel like it's Christmas (Like it's Christmas)
Never wanna stop
Feelin' like the first thing on your wishlist
Right up at the top
I can't deny what I'm feelin' inside
Nothin' fake about the way you bring me to life
You make everyday feel like it's Christmas
Everyday that I'm with you

[Bridge: Joe Jonas & Nick Jonas]
Woo woo woo yeah (Every day that I'm with you)
Every day every night (Oh oh all day)

[Chorus: Joe Jonas with Nick Jonas]
You make everyday feel like it's Christmas
Never wanna stop
Feelin' like the first thing on your wishlist
Right up at the top (And I can't deny)
I can't deny what I'm feelin' inside
Nothin' fake about the way you bring me to life
You make everyday feel like it's Christmas
Everyday that I'm with you

[Outro: Joe Jonas & Nick Jonas]
Hey hey yeah
Everyday la-la-la
I can't deny what I'm feelin' inside
No matter the reason no matter decision
My heart will keep beatin' you better believe
You make everyday feel like it's Christmas (Like it's Christmas)
Everyday that I'm with you (Oh-oh-oh oh-oh-oh oh-oh-oh)
Everyday that I'm with you (Oh-oh-oh oh-oh-oh oh-oh-oh)
Everyday that I'm with you

"
Christmas Hits,Ella Fitzgerald,Frosty The Snowman,https://open.spotify.com/track/6MPpnJDLk37GEIM0iGGITd,0.57,0.51,-8.148,0.841,76.919,"

Frosty the snowman
Was a jolly happy soul
With a corncob pipe and a button nose
And two eyes made out of coal

Frosty the snowman
Is a fairytale they say
He was made of snow
But the children know

How he came to life one day
There must have been some magic
In that old silk hat they found
For when they placed it on his head

He began to dance around
Frosty the snowman
Was alive as he could be
And the children say

He could laugh and play
Just the same as you and me
Frosty the snowman
Knew the sun was hot that day

So he said let's run
And we'll have some fun
Now before I melt away
Down to the village

With a broomstick in his hand
Running here and there all around the square
Saying catch me if you can
He led them down the streets of town

Right to the traffic cop
And he only paused a moment when
He heard him holler stop
Frosty the snowman

Had to hurry on his way
But he waved goodbye
Saying don't you cry
I'll be back again some day

Thumpety thump thump
Thumpety thump thump
Look at frosty go
Thumpety thump thump
Thumpety thump thump
Over the hills of snow

"
Christmas Hits,Hannah Kerr,Winter Wonderland,https://open.spotify.com/track/7dvkUNutBgT1tw41tpvpUh,0.676,0.412,-7.97,0.47,124.891,"

[Verse 1]
Sleigh bells ring are you listenin'?
In the lane snow is glist’nin'
A beautiful sight we're happy tonight
Walkin’ in a winter wonderland

[Verse 2]
Gone away is the bluebird
Here to stay is the new bird
He sings a love song as we go along
Walkin' in a winter wonderland

[Chorus]
In the meadow we can build a snowman
And pretend that he is Parson Brown
He'll say ""Are you married?"" We'll say ""No man""
But you can do the job when you're in town

[Verse 3]
Later on we'll conspire
As we dream by the fire
To face unafraid the plans that we've made
Walkin' in a winter wonderland

[Interlude]

[Chorus]
In the meadow we can build a snowman
And pretend that he is Circus Clown
We’ll have lots of fun with Mister Snowman
Until the other kids knock him down

[Verse 4]
When it snows ain’t it thrillin'
Though your nose get’s a chillin'
We'll frolic and play the Eskimo way
Walkin' in a winter wonderland

[Outro]
Walkin’ in a winter wonderland
Walkin' in a winter wonderland

"
Christmas Hits,Coldplay,Christmas Lights,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL,0.312,0.418,-9.146,0.237,130.795,"

[Verse 1]
Christmas night another fight
Tears we cried a flood
Got all kinds of poison in
Of poison in my blood
I took my feet to Oxford Street
Tryna right a wrong
Just walk away those windows say
But I can't believe she's gone

[Refrain]
When you're still waiting for the snow to fall
Doesn't really feel like Christmas at all

[Verse 2]
Up above candles on air flicker
Oh they flicker and they float
But I'm up here holding on
To all those chandeliers of hope
Like some drunken Elvis singing
I go singing out of tune
Saying how I always loved you darling
And I always will

[Refrain]
Oh when you're still waiting for the snow to fall
Doesn't really feel like Christmas at all
Still waiting for the snow to fall
It doesn't really feel like Christmas at all

[Chorus]
Those Christmas lights
Light up the street
Down where the sea and city meet
May all your troubles soon be gone
Oh Christmas lights keep shining on

[Chorus]
Those Christmas lights
Light up the street
Maybe they'll bring her back to me
Then all my troubles will be gone
Oh Christmas lights keep shining on

[Bridge]
Oh-oh-oh-oh oh-oh-oh-oh

[Chorus]
Oh Christmas lights
Light up the street
Light up the fireworks in me
May all your troubles soon be gone
Those Christmas lights keep shining on

"
