playlist_name,artist_name,track_name,url,danceability,energy,loudness,valence,temp,lyrics
Christmas Classics,Frank Sinatra,Mistletoe And Holly,https://open.spotify.com/track/53cumdNGYE6NFmGL0zHvx7,0.621,0.147,-11.111,0.346,110.62,"

Oh by gosh by golly
It's time for mistletoe and holly
Tasty pheasants Christmas presents
Countrysides covered with snow
Oh by gosh by jingle
It's time for carols and Kris Kringle
Overeating merry greetings
From relatives you don't know
Then comes that big night
Giving the tree the trim
You'll hear voices by starlight
Singing a Yuletide hymn
Oh by gosh by golly
It's time for mistletoe and holly
Fancy ties an' granny's pies
An' folks stealin' a kiss or two
As they whisper ""Merry Christmas"" to you
Then comes that big night
Giving the tree the trim
You'll hear voices by starlight
Singing a Yuletide hymn
Oh by gosh by golly
It's time for mistletoe and holly
Fancy ties an' granny's pies
An' folks stealin' a kiss or two
As they whisper ""Merry Christmas"" to you

"
Christmas Classics,Carpenters,Silent Night,https://open.spotify.com/track/0i7lZhEMEheehKyCtBJIIL,0.125,0.174,-16.878,0.123,89.095,"

Silent night holy night
All is calm all is bright
Round yon virgin mother and child
Holy infant so tender and mild
Sleep in heavenly peace
Sleep in heavenly peace

Silent night holy night
Shepherd quake at the sight
Glorious dream from heaven afar
Heavenly hosts sing alleluia
Christ the saviour is born
Christ the saviour is born

Silent night holy night
Son of god love's pure light
Radiant beams from thy holy face
With the dawn of redeeming grace
Jesus lord at thy birth
Jesus lord at thy birth

"
Christmas Classics,Kay Starr,(Everybody's Waitin' For) The Man With The Bag - Remastered 1996,https://open.spotify.com/track/7azp0ySqPkkXHi9M9aeg3T,0.672,0.355,-7.645,0.79,141.487,"

Old Mr.Kringle is soon gonna jingle
The bells that'll tinkle all your troubles away
Ev'rybody's waitin' for the man with the bag
'Cause Christmas is comin' again

He's got a sleighful it's not gonna stay full
He's got stuff to drop at ev'ry stop of the way
Ev'rybody's waitin' for the man with the bag
'Cause Christmas is comin' again

He'll be here with the answers to the prayers
That you've made through the year
You'll get yours if you've done ev'rything you should
Extra special good

He'll make this December the one you'll remember
The best and the merriest you ever did have
Ev'rybody's waitin' for the man with the bag
Christmas is here again

Old Mr. Kringle is soon gonna jingle
All the bells that'll tinkle all your troubles a way
Ev'rybody's waitin' for the man with the bag
Christmas is here again

He's got a sleighful and it's not gonna stay full
Got stuff that he's droppin' ev'ry stop of the way
Ev'rybody's waitin' for the man with the bag
Christmas is here again

He'll be here with the answer to the prayers
That you've made through the year
You'll get yours if you've done ev'rything you should
Extra special good

He'll make this December the one you'll remember
The best and the merriest you ever did have
Ev'rybody's waitin' they're all congregatin'
Waitin' for the man with the bag

Better watch out ma'am

"
Christmas Classics,Perry Como,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",https://open.spotify.com/track/5D30yNI3b0HAuaBWAGOImI,0.148,0.134,-17.292,0.107,87.314,"

Caroling caroling now we go
Christmas bells are ringing
Caroling caroling thru the snow
Christmas bells are ringing
Joyous voices sweet and clear
Sing the sad of heart to cheer
Ding dong ding dong
Christmas bells are ringing!

Ding dong ding dong
Christmas bells are ringing!

The first noël the angels did say
Was to certain poor shepherds in fields as they lay;
In fields where they lay keeping their sheep
On a cold winter's night that was so deep
Noël noël noël noël

Born is the king of israel

Hark the herald angels sing ""glory to the newborn king
Peace on earth and mercy mild God and sinners reconciled
Joyful all ye nations rise join the triumph of the skies
With angelic host proclaim christ is born in bethlehem""
Hark the herald angels sing glory to the new-born king

Silent night holy night
All is calm all is bright
'round yon virgin mother an' child
Holy infant so tender an' mild
Sleep in heav'nly peace
Sleep in heav'nly peace

Silent night . . 
Holy night . . 

"
Christmas Classics,Band Aid,Do They Know It's Christmas?,https://open.spotify.com/track/6Z7nSvnAhMasviVPmdEZKC,0.591,0.708,-5.377,0.36,115.111,"

[Paul Young]
It's Christmas time
There's no need to be afraid
At Christmas time
We let in light and we banish shade

[Boy George]
And in our world of plenty
We can spread a smile of joy
Throw your arms around the world
At Christmas time

[George Michael]
But say a prayer
Pray for the other ones
At Christmas time it's hard

[Simon LeBon (Duran Duran)]
But when you're having fun
There's a world outside your window
And it's a world of dread and fear

[Sting]
Where the only water flowing
Is the bitter sting of tears

[Bono & Sting]
And the Christmas bells that ring there
Are the clanging chimes of doom

[Bono]
Well tonight thank God it's them
Instead of you

[Boy George & Others]
And there won't be snow in Africa this Christmas time
The greatest gift they'll get this year is life(Oooh)
Where nothing ever grows
No rain or rivers flow
Do they know it's Christmas time at all?

[Marilyn & Glenn Gregory]
Here's to you

[Paul Young]
Raise a glass for everyone

[Marilyn & Glenn Gregory]
Here's to them

[Paul Young Marilyn & Glenn Gregory]
Underneath that burning sun
Do they know it's Christmas time at all?

[Chorus: All]
Feed the world
Feed the world
Feed the world
Let them know it's Christmas time again

Feed the world
Let them know it's Christmas time again

"
Christmas Classics,Perry Como,Here We Come a-Caroling / We Wish You a Merry Christmas,https://open.spotify.com/track/1Kcy7qSbf6un30zIkxGVew,0.577,0.246,-11.543,0.691,95.685,"

Here we come a-caroling
Among the leaves so green!
Here we coma a-wandering
So fair to be seen!

Love and joy come to you
And to you glad Christmas too
And God bless you and send you
A Happy New Year
And God send you a Happy New Year!

We are not daily beggars
That go from door to door!
But we are friendly neighbours
Whom you have seen before!

Love and joy come to you
And to you glad Christmas too
And God bless you and send you
A Happy New Year
And God send you a Happy New Year!

We wish you a Merry Christmas

We wish you a Merry Christmas
We wish you a Merry Christmas
And a Happy New Year!

Good tidings to you
Wherever you are
Good tidings for Christmas
And a Happy New Year!

We wish you a Merry Christmas
We wish you a Merry Christmas
We wish you a Merry Christmas
And a Happy New Year!

We wish you a Merry Christmas
We wish you a Merry Christmas
We wish you a Merry Christmas
And a Happy New Year!

Traditional
Arranged by Ray Charles

"
Christmas Classics,Nat King Cole Trio,All I Want For Christmas (Is My Two Front Teeth),https://open.spotify.com/track/4xXMJbzVQSCyprr4PG5sBj,0.771,0.158,-10.374,0.504,130.094,"

All I want for Christmas
Is my two front teeth
My two front teeth
My two front teeth
Gee
If I could only have
My two front teeth
Then I could wish you
Merry Christmas

It seems so long
Since I could say
""Sister
Susie sitting
On a thistle""
Gosh oh gee
How happy I'd be
If I could
Only whistle

All I want for Christmas
Is my two front teeth
My two front teeth
My two front teeth
Gee
If I could only have
My two front teeth
Then I could wish you
""Merry Christmas""

All I want for Christmas
Is my two front teeth
My two front teeth
My two front teeth
Gee
If I could only have
My two front teeth
Then I could wish you
Merry Christmas

It seems so long
Since I could say
""Sister
Susie sitting
On a thistle""
Gosh oh gee
How happy I'd be
If I could
Only whistle

(All I want for Christmas
Is my two front teeth)
(Two front teeth)
(Two front teeth)
Gee
If I could only have
My two front teeth
Then I could wish you
Merry Christmas

It seems so long
Ssince I could say
""Sister
Susie sitting
On a thistle""
Gosh oh gee
How happy I'd be
If I could
Only whistle

All I want for Christmas
Is my two front teeth
Two front teeth
My two front teeth
Gee
If I could only have
My two front teeth
Then I could wish you
Merry Christmas

"
Christmas Classics,Tony Bennett,O Christmas Tree,https://open.spotify.com/track/2VsCE6ui7N4IRzGIGT7Di8,0.445,0.0982,-14.339,0.085,232.69,"

[Verse 1]
Oh Christmas tree oh Christmas tree
Such pleasure do you bring me!
Oh Christmas tree oh Christmas tree
Such pleasure do you bring me!

[Verse 2]
Every year this Christmas tree
Brings to us both joy and glee
Oh Christmas tree oh Christmas tree
Such pleasure do you bring me!

[Verse 3]
Oh Christmas tree oh Christmas tree
Thy candles shine so brightly!
Oh Christmas tree oh Christmas tree
Thy candles shine so brightly!

[Verse 4]
Each bough does hold its tiny light
That makes each toy to sparkle bright
Oh Christmas tree oh Christmas tree
Thy candles shine so brightly!

"
Christmas Classics,Peggy Lee,The Christmas Waltz,https://open.spotify.com/track/6bzD7osAJvk4TATjt5VcLQ,0.158,0.172,-17.089,0.197,81.421,"

(Merry Christmas Merry Christmas)
(May your ev'ry New Year dream come true)

Frosted window panes
Candles gleaming inside
Painted candy canes on the tree
Santa's on his way
He's filled his sleigh with things
Things for you and for me

It's that time of year when the world falls in love
Every song you hear seems to say
Merry Christmas
May your New Year dreams come true
And this song of mine in three-quarter time
Wishes you and yours the same thing too

(Santa's on his way)
(He's filled his sleigh with things)
(Pretty things for you and for me)

It's that time of year when the world falls in love
Every song you hear seems to say
Merry Christmas
May your New Year dreams come true
And this song of mine in three-quarter time
Wishes you and yours the same thing too

(Merry Christmas Merry Christmas)
(May your ev'ry New Year dream come true)

Merry Christmas!

"
Christmas Classics,Bing Crosby,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,https://open.spotify.com/track/6OJdXv1Q5OdLgYolFEunJ4,0.336,0.194,-15.1,0.192,106.325,"

What child is this who laid to rest
On Mary's lap is sleeping?
Whom angels greet with anthems sweet
While shepherds watch are keeping?
This this is Christ the King
Whom shepherds guard and angels sing:
Haste haste to bring him laud
The babe the son of Mary

Why lies he in such mean estate
Where ox and ass are feeding?
Good Christian fear: for sinners here
The silent Word is pleading
Nails spear shall pierce Him through
The Cross be borne for me for you;
Hail hail the Word made flesh
The Babe the Son of Mary

So bring him incense gold and myrrh
Come peasant king to own him
The King of kings salvation brings
Let loving hearts enthrone him
Raise raise the song on high
The Virgin sing her lullaby:
Joy joy for Christ is born
The Babe the Son of Mary

(Chorus)
Oh the rising of the sun and the running of the deer
The playing of the merry organ sweet singing in the choir

The holly bears a blossom as white as lily flower
And Mary bore sweet Jesus Christ to be our sweet savior

(Chorus)
The holly bears a berry as red as any blood
And Mary bore sweet Jesus Christ to do poor sinners good

(Chorus)
The holly bears a prickle as sharp as any thorn
And Mary bore sweet Jesus Christ on Christmas Day in the morn

(Chorus)
The holly bears a bark as bitter as any gall
And Mary bore sweet Jesus Christ for to redeem us all

"
Christmas Classics,The Platters,Christmas Time,https://open.spotify.com/track/5bziXdftjfxCFOeLCFqEXf,0.357,0.414,-7.342,0.33,104.107,"

Gather 'round old friends and neighbors
And share a cup of a cheer
It's that time to cease our labors
For Christmas time is here

Yes Christmas time is here
And then comes the new year

Drink a toast
To good old Merry Christmas
The best holiday of the year

"
Christmas Classics,Carpenters,Merry Christmas Darling,https://open.spotify.com/track/2Tij7TQBxCu6zDiDzvjEyY,0.367,0.256,-12.428,0.17,81.366,"

Greeting cards have all been sent
The Christmas rush is through
But I still have one wish to make
A special one for you

Merry Christmas darling
We’re apart that’s true
But I can dream and in my dreams
I’m Christmasing with you

Holidays are joyful
There’s always something new
But every day is a holiday
When I’m near to you

The lights on my tree
I wish you could see
I wish it every day
The logs on the fire
Fill me with desire
To see you and to say

That I wish you merry Christmas
Happy New Year too
I’ve just one wish on this Christmas Eve
I wish I were with you

The logs on the fire
Fill me with desire
To see you and to say

That I wish you merry Christmas
Happy New Year too
I’ve just one wish on this Christmas Eve
I wish I were with you
I wish I were with you

Merry Christmas darling

"
Christmas Classics,Bing Crosby,God Rest Ye Merry Gentlemen,https://open.spotify.com/track/1qLOhifWdJuFo5tClf7fWP,0.417,0.254,-11.893,0.642,91.174,"

Bing Crosby/Max Terr's Mixed Chorus/John Scott Trotter Orchestra

Written by: (See Notes) 1883

God rest you merry gentlemen
Let nothing you dismay
Remember Christ our Savior
Was born on Christmas Day;
To save us all from Satan's power
When we were gone astray

(Oh tidings of comfort and joy)
(Comfort and joy)
(Oh tidings of comfort and joy)
(Comfort and joy)

In Bethlehem in Jewry
This blessed Babe was born
And laid within a manger
Upon this blessed morn

The which His Mother Mary
Did nothing take in scorn
(O tidings of comfort and joy)
(Comfort and joy)
(O tidings of comfort and joy)

From God our Heavenly Father
A blessed Angel came;
And unto certain Shepherds
Brought tidings of the same:
How that in Bethlehem was born
The Son of God by Name
(O tidings of comfort and joy)
(Comfort and joy)
{O tidings of comfort and joy}

"
Christmas Classics,José Feliciano,Feliz Navidad,https://open.spotify.com/track/0oPdaY4dXtc3ZsaG17V972,0.512,0.831,-9.004,0.963,148.82,"

[Estribillo]
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad

[Estribillo 2]
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart

[Estribillo]
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad

[Estribillo 2]
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart

[Estribillo]
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad
Feliz Navidad
Feliz Navidad
Feliz Navidad
Próspero año y felicidad

[Estribillo 2]
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
I wanna wish you a Merry Christmas
From the bottom of my heart

[Estribillo]
Feliz Navidad ey ey
Feliz Navidad
Feliz Navidad
Próspero año y felicidad

"
Christmas Classics,Bing Crosby,I'll Be Home For Christmas,https://open.spotify.com/track/3tTpegNWYZFhkymRT2xhgF,0.15,0.185,-15.838,0.147,83.594,"

I'll be home for Christmas
You can plan on me
Please have snow and mistletoe
And presents on the tree

Christmas Eve will find me
Where the love light gleams
I'll be home for Christmas
If only in my dreams

I'll be home for Christmas
You can plan on me
Please have snow and mistletoe
And presents on the tree

Christmas Eve will find me
Where the love light gleams
I'll be home for Christmas
If only in my dreams

"
Christmas Classics,Dean Martin,"Baby, It's Cold Outside",https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE,0.469,0.196,-16.093,0.537,130.036,"

[Verse 1: Marilyn Maxwell & Dean Martin]
I really can't stay (But baby it's cold outside)
I've got to go away (But baby it's cold outside)
This evening has been (Been hoping that you'd drop in)
So very nice (I'll hold your hands they're just like ice)
My mother will start to worry (Beautiful what's your hurry?)
My father will be pacing the floor (Listen to the fireplace roar)
So really I'd better scurry (Beautiful please don't hurry)
But maybe just a half a drink more (Put some records on while I pour)
The neighbors might think (Baby it's bad out there)
Say what's in this drink? (No cab's to be had out there)
I wish I knew how (Your eyes are like starlight now)
To break this spell (I'll take your hat your hair looks swell)
I ought to say ""No no no sir"" (Mind if I move in closer?)
At least I'm gonna say that I tried (What's the sense of hurtin' my pride?)

[Chorus: Marilyn Maxwell Dean Martin & Both]
I really can't stay
(Oh baby don't hold out)
Baby it's cold outside

[Verse 2: Marilyn Maxwell & Dean Martin]
I simply must go (But baby it's cold outside)
The answer is no (But baby it's cold outside)
Your welcome has been (How lucky that you dropped in)
So nice and warm (Look out the window at the storm)
My sister will be suspicious (Gosh your lips look delicious)
My brother will be there at the door (Waves upon the tropical shore)
My maiden aunt's mind is vicious (Gosh your lips are delicious)
But maybe just a cigarette more (Never such a blizzard before)
I've gotta get home (But baby you'd freeze out there)
Say lend me a coat (It's up to your knees out there)
You've really been grand (I thrill when you touch my hand)
But don't you see? (How can you do this thing to me?)
There's bound to be talk tomorrow (Think of my lifelong sorrow)
At least there will be plenty implied (If you got pneumonia and died)

[Chorus: Marilyn Maxwell Dean Martin & Both]
I really can't stay
(Get over that cold out)
Baby it's cold
Baby it's cold outside

"
Christmas Classics,Paul McCartney,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,0.774,0.511,-8.914,0.771,94.736,"

The mood is right
The spirit's up
We're here tonight
And that's enough

Simply having a wonderful Christmastime
Simply having a wonderful Christmastime

The party's on
The feeling's here
That only comes
This time of year

Simply having a wonderful Christmastime
Simply having a wonderful Christmastime

The choir of children sing their song
Ding dong ding dong
Ding dong ding
Ooh ooh
Doo-doo doo-doo doo doo-doo

We're simply having a wonderful Christmastime
Simply having a wonderful Christmastime

The word is out
About the town
To lift a glass
Ahh and don't look down

Simply having a wonderful Christmastime

The choir of children sing their song
They practiced all year long
Ding dong ding dong
Ding dong ding dong
Ding dong ding dong

The party's on
The spirit's up
We're here tonight
And that's enough

Simply having a wonderful Christmastime
We're simply having a wonderful Christmastime

The mood is right
The spirit's up
We're here tonight
Ohh and that's enough

We're simply having a wonderful Christmastime
Simply having a wonderful Christmastime
Simply having a wonderful Christmastime
Simply having a wonderful Christmastime

Ohh-ohh-ohh-ohh
Ohh-ohh-ohh
Christmastime

"
Christmas Classics,Bing Crosby,Let's Start the New Year Right,https://open.spotify.com/track/75xFeZHuYzyfOi1njJjpKj,0.356,0.155,-12.66,0.373,108.423,"

Bing Crosby/Bob Crosby Orchestra

Written by:

Peaked Billboard position #18 in 1943

One minute to midnight
One minute to go
One minute to say good-bye
Before we say hello

Let's start the new year right
Twelve o'clock tonight
When they dim the light
Let's begin

Kissing the old year out
Kissing the new year in

Let's watch the old year die
With a fond good-bye
And our hopes as high
As a kite

How can our love go wrong if
We start the new year right?

* * * * * * * * * * * * * * * *
Let's watch the old year die
With a fond good-bye
And our hopes as high
As a kite

How can our love go wrong if
We start the new year right?

"
Christmas Classics,Elvis Presley,O Little Town of Bethlehem,https://open.spotify.com/track/6Ai7PiAjnb4eIiC05By0i4,0.324,0.0406,-19.107,0.218,99.286,"

[Chorus]
Oh little town of Bethlehem how still we see thee lie
Above thy deep and dreamless sleep the silent stars go by
Yet in thy dark streets shineth the everlasting light
The hopes and fears of all the years are met in thee tonight

[Verse 1]
For Christ is born of Mary and gathered all above
While mortals sleep the angels keep their watch of wondering love
Oh morning stars together proclaim thy holy birth
And praises sing to God the king and peace to men on earth

[Chorus]

"
Christmas Classics,Bing Crosby,Twelve Days Of Christmas - Single Version,https://open.spotify.com/track/4Zo33RKIwOIiVsZZtXsKU4,0.629,0.292,-10.737,0.83,142.543,"

On the first day of Christmas my true love sent to me
A partridge in a pear tree
On the second day of Christmas my true love sent to me
Two turtledoves
And a partridge in a pear tree
On the third day of Christmas my true love sent to me
Three French hens
Two turtledoves
And a partridge in a pear tree
On the fourth day of Christmas my true love sent to me
Four calling birds
Three French hens
Two turtledoves
And a partridge in a pear tree
On the fifth day of Christmas my true love sent to me
Five gold rings
(Five golden rings)
Four calling birds
Three French hens
Two turtledoves
And a partridge in a pear tree
On the sixth day of Christmas my true love sent to me
Six geese a-laying
Five gold rings
(Five golden rings)
Four calling birds
Three French hens
Two turtledoves
And a partridge in a pear tree
On the seventh day of Christmas my true love sent to me
Seven swans a-swimming
Six geese a-laying
Five gold rings
(Five golden rings)
Four calling birds
Three French hens
Two turtledoves
And a partridge in a pear tree
On the eighth day of Christmas my true love sent to me
Eight maids a-milking
Seven swans a-swimming
Six geese a-laying'
Five gold rings
(Five golden rings)
Four calling birds
Three French hens
Two turtledoves
And a partridge in a pear tree
On the ninth day of Christmas my true love sent to me
Nine ladies dancing
Eight maids a-milking
Seven swans a-swimming
Six geese a-laying
Five gold rings
(Five golden rings)
Four calling birds
Three French hens
Two turtledoves
And a partridge in a pear tree
On the tenth day of Christmas my true love sent to me
Ten lords a-leaping
Nine ladies dancing
Eight maids a-milking
Seven swans a-swimming
Six geese a-laying
Five gold rings
(Five golden rings)
Four calling birds
Three French hens
Two turtledoves
And a partridge in a pear tree
On the eleventh day of Christmas my true love sent to me
I sent eleven pipers piping
Ten lords a-leaping
Nine ladies dancing
Eight maids a-milking
Seven swans a-swimming
Six geese a-laying
Five gold rings
(Five golden rings)
Four calling birds
Three French hens
Two turtledoves
And a partridge in a pear tree
On the twelfth day of Christmas my true love sent to me
Twelve drummers drumming
Eleven pipers piping
Ten lords a-leaping
Nine ladies dancing
Eight maids a-milking
Seven swans a-swimming
Six geese a-laying
Five gold rings
(Five golden rings)
Four calling birds
Three French hens
Two turtledoves
And a partridge in a pear tree
And a partridge in a pear tree

"
Christmas Classics,Lou Monte,Dominick the Donkey (The Italian Christmas Donkey),https://open.spotify.com/track/4EjOn21ToBHzjVnd6rqSyr,0.807,0.473,-11.383,0.963,113.237,"

Ay Jing-a-di-jing hee haw hee haw
It's Dominick the Donkey
Jing-a-di-jing hee haw hee haw
De Italian Christmas Donkey
Lalalalalalalalala. lalalalalaladidooda

Santa's got a little friend his name is Dominick
The cutest little donkey you never see him kick
When Santa vists his Paesans with Dominick he'll be
Because the reindeer cannot climb the hills of Italy

Ay Jing-a-di-jing hee haw hee haw
It's Dominick the Donkey
Jing-a-di-jing hee haw hee haw
De Italian Christmas Donkey
Lalalalalalalalala. lalalalalaladidooda

Jingle Bells around his feet and presents on da sled
Hey look at da mayors derby on top of Dominicks head
A pair of shoes for Louis and a dress for Josephine
Da label on de inside says dare made in Brook-a-lee

Ay Jing-a-di-jing hee haw hee haw
It's Dominick the Donkey
Jing-a-di-jing hee haw hee haw
De Italian Christmas Donkey
Lalalalalalalalala. lalalalalaladidooda

Children sing and clap dare hands and Dominick starts ta dance
Dey talk Italian to him and he even understands
.............................................................

"
Christmas Classics,John Denver,We Wish You A Merry Christmas,https://open.spotify.com/track/6h3MR7BSXsxUgypreO85Mp,0.678,0.353,-15.636,0.777,84.545,"

[Kermit]
OK everybody. Here we go:

We wish you a Merry Christmas
We wish you a Merry Christmas
We wish you a Merry Christmas
And a happy New Year!

[Gonzo]
Now bring us a figgy pudding
Now bring...
[Miss Piggy]
Piggy pudding?!
[Gonzo]
No Figgy pudding. It's made with figs
Miss Piggy:
Oh sorry!
[Gonzo]
...and bacon
[Miss Piggy]
What?

[All]
We wish you a Merry Christmas
We wish you a Merry Christmas
We wish you a Merry Christmas
And a happy New Year!

[John Denver]
We won't go until we get some
[Animal](Won't go won't go!)
We won't go until we get some
[Animal](Won't go won't go!)
We won't go until we get some
[Animal](Won't go won't go!)
(Animal! Sit! Back!)
So bring it out here!

[All]
We wish you a Merry Christmas
We wish you a Merry Christmas
We wish you a Merry Christmas
And a happy New Year!

We wish you a Merry Christmas
We wish you a Merry Christmas
We wish you a Merry Christmas
And a happy New Year!

"
Christmas Classics,The Pogues,Fairytale of New York (feat. Kirsty MacColl),https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,0.319,0.651,-6.335,0.474,118.501,"

[Verse 1: Shane MacGowan]
It was Christmas Eve babe
In the drunk tank
An old man said to me
""Won't see another one""
And then he sang a song
'The Rare Old Mountain Dew'
I turned my face away
And dreamed about you

[Verse 2: Shane MacGowan]
Got on a lucky one
Came in eighteen-to-one
I've got a feeling
This year's for me and you
So Happy Christmas
I love you baby
I can see a better time
When all our dreams come true

[Verse 3: Kirsty MacColl]
""They've got cars big as bars they've got rivers of gold
But the wind goes right through you it's no place for the old
When you first took my hand on a cold Christmas Eve
You promised me Broadway was waiting for me

[Verse 4: Kirsty MacColl & Shane MacGowan  & Together]
You were handsome!
You were pretty Queen of New York City
When the band finished playing
They howled out for more
Sinatra was swinging
All the drunks they were singing
We kissed on a corner
Then danced through the night

[Chorus: Shane Macgowan & Kirsty MacColl]
The boys of the NYPD choir
Were singing 'Galway Bay'
And the bells were ringing out
For Christmas day

[Verse 5: Kirsty MacColl & Shane MacGowan]
You're a bum you're a punk
You're an old slut on junk
Lying there almost dead on a drip in that bed
You scumbag you maggot
You cheap lousy faggot
Happy Christmas your arse
I pray God it's our last

[Chorus: Shane Macgowan & Kirsty MacColl]
The boys of the NYPD choir
Still singing ""Galway Bay""
And the bells are ringing out
For Christmas day

[Verse 6: Kirsty MacColl & Shane MacGowan]
""I could have been someone""
Well so could anyone
You took my dreams from me
When I first found you
I kept them with me babe
I put them with my own
Can't make it all alone
I've built my dreams around you

[Outro: Shane Macgowan & Kirsty MacColl]
The boys of the NYPD choir
Still singing ""Galway Bay""
And the bells are ringing out
For Christmas day

"
