playlist_name,artist_name,track_name,url,danceability,energy,loudness,valence,tempo,lyrics
Christmas Pop,Ariana Grande,Santa Baby,https://open.spotify.com/track/6IlSF6Y2fCqM9DJoDe5VHB,0.716,0.783,-5.744,0.779,95.992,"

[Verse 1: Ariana Grande]
Santa baby slip a Sable under the tree for me (mmhmm)
I've been an awful good girl
Santa baby so hurry down the chimney tonight

[Verse 2: Liz Gillies]
Santa baby a '54 convertible too light blue
I'll wait up for you dear
Santa baby and hurry down the chimney tonight

[Chorus: Ariana Grande + Liz Gillies]
Think of all the fun I've missed
Think of all the fellas that I haven't kissed *kiss*
Next year I could be just as good
If you check off my Christmas list

[Verse 3: Ariana Grande + Liz Gillies]
Santa baby I want a yacht and really that's not a lie
I've been an angel all year
Santa baby so hurry down the chimney tonight

[Verse 4: Ariana Grande]
Santa honey the one little thing I really need
The deed to a platinum mine
Santa honey so hurry down the chimney tonight

[Chorus: Liz Gillies + Ariana Grande]
Come and trim my Christmas tree
With some decorations bought at Tiffany's
I really do believe in you
Let's see if you believe in me

[Bridge: Ariana Grande + Liz Gillies]
Santa baby forgot to mention one little thing a ring
And I don't mean on the phone
Santa baby and hurry down the chimney tonight
So hurry down the chimney tonight

[Outro: Ariana Grande + Liz Gillies]
Waiting
Hurry tonight
Hurry down the chimney tonight

"
Christmas Pop,Sam Smith,Have Yourself A Merry Little Christmas,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K,0.438,0.178,-9.402,0.344,75.248,"

Have yourself a merry little Christmas
Let your heart be light
From now on your troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay
From now on your troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more
Through the years we all will be together
If the fates allow
Hang a shining star upon the highest bow
So have yourself a merry little Christmas
Have yourself a merry little Christmas
So have yourself a merry little Christmas now

"
Christmas Pop,Alessia Cara,Make It To Christmas,https://open.spotify.com/track/6RS6rcjnWrdfVuu2U2W2dj,0.522,0.522,-7.87,0.305,77.072,"

[Verse 1]
We were warm and wonderful
Once upon a time
But now we're frozen hanging by a thread
Can we wait a minute?
Or can we just try to try?
'Cause my favorite day is coming up ahead

[Pre-Chorus]
Darling I know that our love is going cold
It's just something 'bout the snow this time of year
That makes us lose our way just say we'll make up
And hold on a little longer
Don't have me spending it alone
This time of year is precious
Please can we make it to Christmas?
Can we make it to Christmas?

[Chorus]
(Christmastime) Can we just make it to Christmas?
(Everything will be alright) Can we just make it to Christmas?
(If we just hold on) Can we just make it to Christmas?
(Hold on ho-o-old on) Make it to Christmas

[Verse 2]
Don't know what I'll say to Dad when he sees the empty chair
Don't want to hear my mom say ""Told you so""
Waiting for Santa in my bed is no fun if you're not there
And I don't want to be angry at mistletoes

[Pre-Chorus]
Darling I know that our love is going cold
It's just something 'bout the snow this time of year
That makes us lose our way just say we'll make up
And hold on a little longer
Don't have me spending it alone
This time of year is precious
Please can we make it to Christmas?
Can we make it to Christmas?

[Chorus]
(Christmastime) Can we just make it to Christmas?
(Everything will be alright) Can we just make it to Christmas?
(If we just hold on) Can we just make it to Christmas?
(Hold on ho-o-old on) Make it to Christmas
(Christmastime) Can we just make it to Christmas?
(Everything will be alright) Can we just make it to Christmas?
(If we just hold on) Can we just make it to Christmas?
(Hold on ho-o-old on) Make it to Christmas

[Bridge]
Darling I know that our love is going cold
It's just something 'bout the snow this time of year
That makes us lose our way just say we'll make up
And hold on a little longer
Don't have me spending it alone
This time of year is precious
Break my heart on Boxing Day
Just please can we make it to Christmas?

[Chorus]
(Christmastime) Can we just make it to Christmas?
(Everything will be alright) Can we just make it to Christmas?
(If we just hold on) Can we just make it to Christmas?
(Hold on ho-o-old on) Make it to Christmas (Yeah)
(Christmastime) Can we just make it to Christmas?
(Everything will be alright) Can we just make it to Christmas?
(If we just hold on) Can we just make it to Christmas?
(Hold on ho-o-old on) Make it to Christmas

"
Christmas Pop,Gwen Stefani,You Make It Feel Like Christmas (feat. Blake Shelton),https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ,0.635,0.87,-4.291,0.912,93.0,"

[Intro]
Ooo Ooo

[Verse 1: Blake & Gwen]
I want to thank the storm that brought the snow
Thanks to the string of lights that make it glow
But I want to thank you baby
You make it feel like Christmas

It barely took a breath to realize
We’re going to be a classic for all time
I want to thank you baby
You make it feel like Christmas

[Pre-Chorus: Blake & Gwen]
Sweet gingerbread made with molasses
My heart skipped and I reacted
Can’t believe that this is happening
Like a present sent from God
Sleigh bells singing Hallelujah
Stars are shining on us too

[Chorus: Blake & Gwen]
I want to thank you baby
You make it feel like Christmas

[Verse 2: Blake]
Thought I was done for thought that love had died
But you came along I swear you saved my life
And I wanna thank you baby
'Cause you make it feel like Christmas

[Pre-Chorus: Blake & Gwen]
Sweet gingerbread made with molasses
My heart skipped and I reacted
Can’t believe that this is happening
Like a present sent from God
Sleigh bells singing Hallelujah
Stars are shining on us too

[Chorus: Blake & Gwen]
I want to thank you baby
You make it feel like Christmas

[Bridge: Gwen & Blake]
I never thought I’d find a love like this
But I found forever in that very first kiss
I want to thank you baby
You make it feel like Christmas
Oooh (thank you baby)

[Outro: Blake & Gwen]
I want to thank you baby
You make it feel like Christmas

"
Christmas Pop,Michael Bublé,White Christmas (with Shy'm),https://open.spotify.com/track/54fvgxr5WYXNsnmKwMc7S1,0.609,0.514,-7.589,0.594,63.44,"

I'm dreaming of a white Christmas
Just like the ones I used to know
Where the tree tops glisten
And children listen
To hear sleigh bells in the snow
I'm dreaming of a white Christmas
With every Christmas card I write
May your days may your days may your days
Be merry and bright
And may all your Christmas' be white
I'm dreaming of a white Christmas
Just like the ones I used to know
Where the tree tops glisten
And children listen
To hear sleigh bells in the snow
I'm dreaming of a white Christmas
With every Christmas card I write
May your days may your days may your days
Be merry and bright
May all your Christmas' be white
I'm dreaming of a white Christmas
With every Christmas card I write
May your days be merry and bright
And may all your Christmas' be white

"
Christmas Pop,Meghan Trainor,I'll Be Home,https://open.spotify.com/track/4ZWiQrSCsoZZsHm7GCYxv1,0.556,0.361,-7.761,0.292,84.788,"

[Verse 1]
Santa called to make sure I'm prepared
He said ""Winter love is spreading everywhere""
Summer came and took off with the Spring
So now we start the Christmas caroling
I'll find my way back home
And light up every tree
We will hang our stockings for you and one for me
Cause Santa called to make sure I'm prepared
He said ""Pack your bags and tell them you'll be there""

[Chorus]
I'll be home with my love this Christmas
I promise I promise
I'll be home with my love this Christmas
I promise I promise I'll be home
Home I'll be home
(I'll be home)

[Verse 2]
Santa called to make sure I'm prepared
He said ""Wrap the gifts with all your love and care""
The wind it blows the snow up in the sky
But I won't let the wind delay my flight

[Chorus]
I'll be home with my love this Christmas
I promise I promise
I'll be home with my love this Christmas
I promise I promise I'll be home
I'll be home I'll be home
I promise I promise
I'll be home I'll be home
(I'll be home)

[Bridge]
Santa called to make sure I'm prepared
He said ""Pack your bags and tell him you'll be there""

[Chorus]
I'll be home with my love this Christmas (I'll be home)
I promise I promise
I'll be home with my love this Christmas (I'll be home)
I promise I promise I'll be home
I'll be home I'll be home oh
I'll be home with my love this Christmas
I promise I promise I'll be home

"
Christmas Pop,Miley Cyrus,Sleigh Ride,https://open.spotify.com/track/7enVhl0fuHvQ4ErXvAXYIH,0.583,0.749,-8.286,0.766,166.213,"

Just hear those sleigh bells ringling ting ting tingling too
Come on it's lovely weather for a sleigh ride together with you
Outside the snow is falling and friends are calling ""yoo hoo""
Come on it's lovely weather for a sleigh ride together with you
Baby
Here we go
Altogether

Our cheeks are nice and rosy and comfy cozy are we
We're snuggled up together like two birds of a feather would be
Let's take that road before us and sing a chorus or two
Come on it's lovely weather for a sleigh ride together with you
My baby

Aahh aahh aahh aahh

Our cheeks are nice and rosy and comfy cozy are we
We're snuggled up together like two birds of a feather would be
Let's take the road before us and sing a chorus or two
Come on it's lovely weather for a sleigh ride together with you
Come on it's lovely weather for a sleigh ride together with you
Come on it's lovely weather for a sleigh ride together with you
Come on it's lovely weather for a sleigh ride together with you

"
Christmas Pop,Pentatonix,"Joyful, Joyful",https://open.spotify.com/track/2O3EfKvHDndVDfVUE1ySkZ,0.539,0.682,-5.476,0.393,110.933,"

Hark how the bells
Sweet silver bells
All seem to say
Throw cares away

Christmas is here
Bringing good cheer
To young and old
Meek and the bold

Ding dong ding dong
That is their song
With joyful ring
All caroling. (Oh! Oh! Ahh)

One seems to hear
Words of good cheer
From everywhere (From everywhere)
Filling the air

Oh how they pound (Oh how they pound)
Raising the sound
O'er hill and dale
Telling their tale. (Telling their tale)

Gaily they ring
While people sing
Songs of good cheer
Christmas is here

Merry Merry Merry Merry Christmas (Merry Merry Merry Merry Christmas)
Merry Merry Merry Merry Christmas. (Merry Merry Merry Merry Christmas)

On on they send
On without end
Their joyful tone
To every home

Ah! Ah! Ah!

Ding dong ding dong ding dong ding dong

La la la la...

Hark how the bells (Hark how the bells)
Sweet silver bells
All seem to say (All seem to say)
Throw cares away (We will throw cares away)

Christmas is here
Bringing good cheer
To young and old
Meek and the bold

(Bringing good cheer oh)

Oh how they pound (Oh how they pound)
Raising the sound
O'er hill and dale
Telling their tale (Telling their tale)

Gaily they ring
While people sing
Songs of good cheer
Christmas is here

Merry Merry Merry Merry Christmas
(Merry Merry Merry Merry Christmas)

Merry Merry Merry Merry Christmas
(Merry Merry Merry Merry Christmas)

Ah! Ah! Ah!

La la la la...

"
Christmas Pop,Mariah Carey,When Christmas Comes,https://open.spotify.com/track/1dTzXtog6vWqdLc7BgRScw,0.595,0.609,-7.147,0.606,77.015,"

[Verse 1]
The whole world feels a little bit more love
When Christmas comes when Christmas comes
And everywhere that you go
There's people singing ""Let It Snow""
And hanging up that mistletoe

[Hook]
And me and you gonna have ourselves a holiday
And we don't need nobody else to celebrate
And we're gonna kiss our worries and our cares away
I can't wait

[Chorus]
Because this Christmas time get together
It's gonna be so nice better than ever
And baby you're the one special treasure
I can't wait to unwrap your love
Until Christmas comes
Oh baby oh baby

[Verse 2]
So many souls hurt
So many don't have enough
When Christmas comes
When Christmas comes
But baby if you spread love
Someday it might be enough
To heal each other
One by one

[Hook]
And we gonna get together and rejoice and pray
And we gonna help the world become a better place
And we gonna sing and shout because the savior reigns
So don't dismay

[Chorus]
Because this Christmas time get together
It's gonna be so nice better than ever
Because this gift of love lasts forever
The Lord makes our hearts open up
Soon as Christmas comes

[Bridge]
It's gon' be alright
When Christmas comes
Oh jingle all the way
Oh what fun

[Hook]
And we gon' reminisce about the good old days
And we gon' laugh together as the children play
And through the years is always gonna be this way
Come what may

[Chorus]
Because this Christmas time get together
It's gonna be so nice better than ever
And baby you're the one that I treasure
I can't wait to unwrap your love
When Christmas comes

"
Christmas Pop,Christina Aguilera,The Christmas Song - Holiday Remix,https://open.spotify.com/track/0dLDH4y6YynzR0lxbHhufm,0.619,0.827,-6.316,0.547,130.024,"

[Verse 1]
Ooh hmm oh yeah
Chestnuts roasting on an open fire
Jack Frost nipping at your nose
Yuletide carols being sung by a choir
And folks dressed up like Eskimos

[Verse 2]
Everybody knows a turkey and some mistletoe
Will help to make the season bright
And tiny tots with their eyes all aglow
Will find it hard to sleep tonight night

[Chorus]
They know that Santa's on his way
He's loaded lots of toys and goodies on his sleigh
And every mother's child is gonna spy
To see if reindeer really know how to fly

[Verse 3]
And so I'm offering this simple phrase
To kids from one to ninety-two ooh yeah
Though its been said many times many ways
Merry Christmas to you ooh oh yeah ooh oh yeah

[Chorus]
They know that Santa's on his way he's on his way
He's loaded lots of toys and goodies on his sleigh
And every mother's child is going to spy
To see if reindeer really know how to fly

[Verse 4]
And so I'm offering this simple phrase
To kids from one to ninety-two yeah oh
Although its been said many times many ways
Merry Christmas yeah
Merry Christmas
Merry Christmas oh
Oh yeah oh yeah ooh
Oh yeah to you
(Hum hum hum...)
Merry Christmas...

[Outro]
Merry Christmas

"
