playlist_name,artist_name,track_name,url,danceability,energy,loudness,valence,tempo,lyrics
Christmas Party,Kelly Clarkson,Underneath the Tree,https://open.spotify.com/track/3YZE5qDV7u1ZD1gZc47ZeR,0.509,0.812,-5.438,0.689,159.876,"

[Chorus]
You're here where you should be
Snow is falling as the carolers sing
It just wasn't the same
Alone on Christmas day
Presents what a beautiful sight
Don't mean a thing if you ain't holding me tight
You're all that I need
Underneath the tree

[Verse 1]
Tonight I'm gonna hold you close
Make sure that you know
I was lost before you
Christmas was cold and grey
Another holiday
Alone to celebrate

[Pre-Chorus]
But then one day everything changed
You're all I need
Underneath the tree

[Chorus]
You're here where you should be
Snow is falling as the carolers sing
It just wasn't the same
Alone on Christmas day
Presents what a beautiful sight
Don't mean a thing if you ain't holding me tight
You're all that I need
Underneath the tree

[Verse 2]
I found what I was looking for
A love that's meant for me
A heart that's mine completely
Knocked me right off my feet
And this year I will fall
With no worries at all

[Pre-Chorus]
'Cause you are near and everything's clear
You're all I need
Underneath the tree

[Chorus]
You're here where you should be
Snow is falling as the carolers sing
It just wasn't the same
Alone on Christmas day
Presents what a beautiful sight
Don't mean a thing if you ain't holding me tight
You're all that I need
Underneath the tree

[Saxophone Solo]

[Bridge]
And then one day everything changed
You're all I need
Underneath the tree yeah

[Chorus]
You're here where you should be
Snow is falling as the carolers sing (Oh yeah yeah)
It just wasn't the same (Oh yeah yeah yeah)
Alone on Christmas day
Presents what a beautiful sight (Oh you're all I need)
Don't mean a thing if you ain't holding me tight (Underneath the tree)
You're all that I need (Underneath the tree yeah)
Underneath the tree tonight
Oh you're all I need
Underneath underneath the tree

"
Christmas Party,The Killers,Don't Shoot Me Santa,https://open.spotify.com/track/1i6zeMm26HzTFPrKDe3xq4,0.58,0.776,-6.828,0.71,119.96,"

[Verse 1: Brandon Flowers & Santa]
Oh Santa I've been waiting on you
That's funny kid because I've been coming for you
Oh Santa I've been killing just for fun
Well the party's over kid because I
Because I got a bullet in my gun
A bullet in your what?

[Pre-Chorus: Brandon Flowers]
Santa's got a bullet in his gun
You know it Santa's got a bullet in his gun

[Chorus: Brandon Flowers]
Don't shoot me Santa Claus
I've been a clean living boy I promise you
Did every little thing you asked me to
I can't believe the things I'm going through
Don't shoot me Santa Claus
Well no one else around believes me
But the children on the block they tease me
I couldn't let them off that easy

[Verse 2: Brandon Flowers & Santa]
Oh Santa It's been a real hard year (Year)
There just ain't no getting around this life is hard
But look at me I turned out alright
Hey Santa why don't we talk about it? Work it out
Believe me this ain't what I wanted
I love all you kids you know that
Hell I remember when you were just 10 years old
Playing out there in the desert
Just waiting for a sip of that sweet Mojave rain

[Pre-Chorus: Brandon Flowers]
In the sweet Mojave rain the boy was on his own

[Chorus: Brandon Flowers]
Don't shoot me Santa Claus
I've been a clean living boy I promise you
Did every little thing you asked me to
I can't believe the things I'm going through
Hey Santa Claus
Well no one else around believes me
But the children on the block they tease me
I couldn't let them off that easy

[Bridge: Brandon Flowers]
They had it coming so why can't you see?
I couldn't turn my cheek no longer
The sun is going down and Christmas is near
Just look the other way and I'll disappear forever
Woo!

[Chorus: Brandon Flowers]
Don't shoot me Santa Claus
Well no one else around believes me!
But the children on the street they tease me
I couldn't let them off that easy

[Outro: Brandon Flowers]
Believe me
Santa
Santa

"
Christmas Party,Kylie Minogue,Santa Baby,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz,0.675,0.384,-7.12,0.416,86.952,"

[Verse 1]
Santa Baby just slip a sable under the tree for me
Been an awful good girl santa Baby
So hurry down the chimney tonight
Santa Baby a 54 convertible too light blue
I'll wait up for you dear Santa Baby
So hurry down the chimney tonight

[Chorus]
Think of all the fun I've missed
Think of all the Fella's that I haven't kissed
Next year I could be just as good
If you'll check out my Christmas list

[Verse 2]
Santa Baby I want a yacht and really that's not a lot
Been an angel all year Santa Baby
So hurry down the chimney tonight
Santa Honey one little thing I really need the deed
To a platinum mine Santa Baby
So hurry down the chimney tonight
Santa cutie fill my stocking with a duplex and checks
Sign your 'X' on the line Santa cutie
And hurry down the chimney tonight

[Chorus]
Come and trim my Christmas tree
With some decorations bought at Tiffany's
I really do believe in you
Let's see if you believe in me

[Verse 3]
Santa Baby forgot to mention one little thing
A ring - I don't mean on the phone Santa Baby
So hurry down the chimney tonight
Hurry down the chimney tonight
Hurry tonight

"
Christmas Party,The Waitresses,Christmas Wrapping - Single Edit,https://open.spotify.com/track/3WLX1Cs8PHIWJFAyUwDuhk,0.727,0.782,-8.026,0.833,115.56,"

""Bah humbug!"" No that's too strong
'Cause it is my favorite holiday
But all this year's been a busy blur
Don't think I have the energy

To add to my already mad rush
Just 'cause it's 'tis the season
The perfect gift for me would be
Completions and connections left from

Last year ski shop
Encounter most interesting
Had his number but never the time
Most of '81 passed along those lines

So deck those halls trim those trees
Raise up cups of Christmas cheer
I just need to catch my breath
Christmas by myself this year

Calendar picture frozen landscape
Chilled this room for twenty-four days
Evergreens sparkling snow
Get this winter over with!

Flashback to springtime saw him again
Would've been good to go for lunch
Couldn't agree when we were both free
We tried we said we'd keep in touch

Didn't of course 'til summertime
Out to the beach to his boat could I join him?
No this time it was me
Sunburn in the third degree

Now the calendar's just one page
And of course I am excited
Tonight's the night but I've set my mind
Not to do too much about it

Merry Christmas! Merry Christmas!
But I think I'll miss this one this year
Merry Christmas! Merry Christmas!
But I think I'll miss this one this year
Merry Christmas! Merry Christmas!
But I think I'll miss this one this year
Merry Christmas! Merry Christmas!
But I think I'll miss this one this year

Hardly dashing through the snow
Cause I bundled up too tight
Last minute have-to-do's
A few cards a few calls
'Cause it's r-s-v-p
No thanks no party lights
It's Christmas Eve gonna relax
Turned down all of my invites

Last fall I had a night to myself
Same guy called halloween party
Waited all night for him to show
This time his car wouldn't go

Forget it it's cold it's getting late
Trudge on home to celebrate
In a quiet way unwind
Doing Christmas right this time

A&P has provided me
With the world's smallest turkey
Already in the oven nice and hot
Oh damn! Guess what I forgot?

So on with the boots back out in the snow
To the only all-night grocery
When what to my wondering eyes should appear
In the line is that guy I've been chasing all year!

""I'm spending this one alone"" he said
""Need a break; this year's been crazy.""
I said ""Me too but why are you?
You mean you forgot cranberries too?""

Then suddenly we laughed and laughed
Caught on to what was happening
That Christmas magic's brought this tale
To a very happy ending! ""

Merry Christmas! Merry Christmas!
Couldn't miss this one this year!
Merry Christmas! Merry Christmas!
Couldn't miss this one this year!

"
Christmas Party,Steps,Merry X-Mas Everybody,https://open.spotify.com/track/1YlnvcS4mpYdxvwqxon0aZ,0.603,0.839,-9.346,0.635,136.047,"

Are you hanging up your stocking on the wall?
Is it time that every Santa has a ball?
Does he ride a red nosed reindeer?
Does he tug upon a sleigh?
Do the fairies keep him sober for a day?
So here it is Merry Christmas
Everybody's having fun
Look to the future now
It's only just begun
Are you waiting for the family to arrive?
Are you sure you got the room to spare inside?
Does your granny always tell ya
That the old songs are the best?
And she's up and rock n rolling with the rest
So here it is Merry Christmas
Everybody's having fun
Look to the future now it's only just begun
What will your daddy do
When he sees your mamma kissing Santa Claus?
Ahhh ahhh
Ahhh ahhh
Are you hinging up your socking on your wall?
Are you hoping that the snow will start to fall?
Do you rattle down the hillside
In the buggy you have made?
When you land upon your head then you will say
So here it is Merry Christmas
Everybody's having fun
Look to the future now
It's only just begun
So here it is Merry Christmas
Everybody's having fun
Look to the future now
It's only just begun
It's only just begun
Everybody's having fun

"
Christmas Party,Stevie Wonder,What Christmas Means To Me,https://open.spotify.com/track/2qoZNAP3JLyIOtbsPtBjvV,0.478,0.542,-10.135,0.821,167.486,"

[Verse 1]
Oh yeah
Candles burning low
Lots of mistletoe
Lots of snow and ice
Everywhere we go
Choirs singing carols
Right outside my door

[Chorus]
All these things and more
(all these things and more)
That's what Christmas means to me my love
(that's what Christmas means to me my love)

[Verse 2]
Oh yeah
Hey hey yeah yeah yeah

And ya know what I mean
I see your smiling face
Like I never seen before
Even though I love ya madly
It seems I love you more
The little cards you give me
Will touch my heart for sure

[Chorus]
All these things and more darling
(all these things and more darling)
Whoa
That's what Christmas means to me my love
(that's what Christmas means to me my love)

[Verse 3]
Oh yeah ha ha
I feel like running wild
(Running wild)
As anxious as a little child
Greet you neath the mistletoe
Kiss you once and then some more
And wish you a Merry Christmas baby
(wish you a Merry Christmas baby)
And such happiness in the coming year
(Happiness in the coming year)
Oh baby
Let's deck the halls with holly
Sing sweet silent night
Fill the tree with angel hair
And pretty pretty lights
Go to sleep and wake up
Just before daylight

[Chorus]
All these things and more baby
(all these things and more baby)
Whoa
That's what Christmas means to me my love
(that's what Christmas means to me my love)
Oh baby baby

[Outro]
Yeah
Candles burning low
Lots and lots of snow
Alright
Christmas bells are ringing
Christmas choirs singing
Coo
Christmas mistletoe

"
Christmas Party,Darlene Love,Christmas (Baby Please Come Home),https://open.spotify.com/track/4TJ7VNAE34mEMrvUTCRvtF,0.343,0.76,-7.146,0.356,126.322,"

[Verse 1]
The snow's coming down
I'm watching it fall
Lots of people around
Baby please come home

[Verse 2]
The church bells in town
All ringing in song
Full of happy sounds
Baby please come home

[Chorus]
They're singing ""Deck The Halls""
But it's not like Christmas at all
'Cause I remember when you were here
And all the fun we had last year

[Verse 3]
Pretty lights on the tree
I'm watching them shine
You should be here with me
Baby please come home

[Chorus]
They're singing ""Deck The Halls""
But it's not like Christmas at all
'Cause I remember when you were here
And all the fun we had last year

[Outro]
If there was a way
I'd hold back this tear
But it's Christmas day
Please please please please
Baby please come home
Baby please come home
Baby please come home
Baby please come home
Please come home

"
Christmas Party,Michael Bublé,Holly Jolly Christmas,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,0.647,0.465,-8.308,0.699,151.251,"

Have a holly jolly Christmas
It's the best time of the year
I don't know if there'll be snow
But have a cup of cheer
Have a holly jolly Christmas
And when you walk down the street
Say Hello to friends you know
And everyone you meet

Oh ho the mistletoe
Is hung where you can see
Somebody waits for you
Kiss her once for me
Have a holly jolly Christmas
And in case you didn't hear
Oh by golly have a holly
Jolly Christmas this year

[Instrumental]

Oh ho the mistletoe
Is hung where you can see
Somebody waits for you
Kiss her once for me
Have a holly jolly Christmas
And in case you didn't hear
Oh by golly have a holly
Jolly Christmas this year

"
Christmas Party,Little Mix,Love Me Like You - Christmas Mix,https://open.spotify.com/track/7ojnswb6OzsOg9B3UJbKel,0.71,0.732,-3.205,0.924,104.991,"

[Intro: All]
Sha-la-la-la
Sha-la-la-la
Sha-la-la-la

[Verse 1: Jade Thirlwall]
He might got the biggest ca-a-ar
Don't mean he can drive me wild or he can go for miles
Said he got a lot of ca-a-ash
Darling he can't buy my love it's you I'm dreaming of

[Pre-Chorus: Leigh-Anne Pinnock & All]
They try to romance me but you got that nasty
And that's what I want (That's what I want)
So baby baby come and save me
Don't need those other numbers when I got my number one

[Chorus: All]
Last night I lay in bed so blue
Cause I realized the truth they can't love me like you
I've tried to find somebody new
Baby they ain't got a clue can't love me like you

[Verse 2: Jesy Nelson]
Used to get it when I wa-a-ant
You were pouring out your love I could never get enough
Now I'm dealing with these boys
When I really need a man who can do it like I can

[Pre-Chorus: Perrie & All]
They try to romance me but you got that nasty
And that's what I want (That's what I want)
So baby baby come and save me
Don't need those other lovers when I got my number one

[Chorus: All]
Last night I lay in bed so blue
Cause I realized the truth they can't love me like you
I've tried to find somebody new
Baby they ain't got a clue can't love me like you

[Post-Chorus: All Leigh-Anne Pinnock + All]
Sha-la-la-la woo-ooh-ooh sha-la-la-la oh
Sha-la-la-la oh can't love me like you
Sha-la-la-la woo-ooh-ooh sha-la-la-la oh
Sha-la-la-la oh can't love me like you

[Bridge: All Jade Thirlwall + Leigh-Anne Pinnock]
L-O-V-E love the way you give it to me
When you're with me boy I want it everyday
L-O-V-E love the way you give it to me
When you're with me boy I want it everyday

[Chorus: All Perrie Edwards Jesy Nelson Leigh-Anne Pinnock (All + Jade Thirlwall)]
Last night I lay in bed so blue (I lay in bed so blue)
Cause I realized the truth they can't love me like you (They can't love me like you)
I've tried to find somebody new (Ooh woo ooh)
Baby they ain't got a clue can't love me like you (Can't love me like you)
Last night I lay in bed so blue (L-O-V-E love the way you give it to me)
Cause I realized the truth they can't love me like you (When you're with me boy I want it everyday)
I've tried to find somebody new
Baby they ain't got a clue can't love me like you

"
Christmas Party,Sharon Jones & The Dap-Kings,Ain't No Chimneys in the Projects,https://open.spotify.com/track/3NT6CIDNhCWs5DmZiM2xXB,0.581,0.705,-5.863,0.712,96.436,"

When I was a child I used to wonder
How Santa put my toys under the tree
I said ""Momma can you tell me how this can be?""
When there ain't no chimneys in the projects?
(Ain't no chimneys in the projects)
Not in the ghetto
(Ain't no chimneys in the projects)

Momma sat me down and said ""Baby
Santa Clause does magic things
As soon as you're asleep a chimney will appear
And in the morning you will see all he brings
Don't you worry that their ain't no chimney's in the projects""
(Ain't no chimneys in the projects)
Not in the ghetto
(Ain't no chimneys in the projects)
Not in the projects

Now I'm all grown and I see
It was the ? that got that magic dime
But Momma now I know that you were the one
There ain't no chimneys in the projects
Not in the ghetto
Ain't no chimneys in the projects

Momma was the one
It was Momma Momma Momma

"
Christmas Party,Carly Rae Jepsen,Last Christmas,https://open.spotify.com/track/34kSAsvs36tXZ8DaiBphUG,0.723,0.649,-4.959,0.547,105.995,"

[Intro]
I gave you my heart
Merry Christmas

[Verse 1]
Once bitten and twice shy
I keep my distance but you still catch my eye
Tell me baby do you recognize me?
It's been a year you know it doesn't surprise me
Merry Christmas I wrapped it up and sent it
Merry Christmas I love you and I meant it
Now I know what a fool I've been
But if you kissed me now I know you'd fool me again

[Chorus]
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears
I'll give it to someone special (special)
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears
I'll give it to someone special (special)

[Post-Chorus]
Special
Special
Special

[Verse 2]
A crowded room
Friends with tired eyes
I'm hiding from you and your soul of ice
My God I thought you were someone to rely on
Me? I guess I was a shoulder to cry on
A face on a lover with a fire in his heart
A man undercover but you tore me apart
Merry Christmas
Merry Christmas
Now I've found a real love you'll never fool me again

[Chorus]
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears
I'll give it to someone special (special)
Last Christmas I gave you my heart
But the very next day you gave it away
This year to save me from tears
I'll give it to someone special (special)

[Outro]
Special
Special
Special
Special

"
Christmas Party,Andy Williams,It's The Most Wonderful Time Of The Year,https://open.spotify.com/track/7N1AVQJ6MlUUjPElAPZhkS,0.195,0.595,-6.957,0.719,201.908,"

[Chorus]
It's the most wonderful time of the year
With the kids jingle belling
And everyone telling you ""be of good cheer""
It's the most wonderful time of the year

[Verse 1]
It's the hap-happiest season of all
With those holiday greetings
And gay happy meetings when friends come to call
It's the hap-happiest season of all

[Pre-Chorus]
There'll be parties for hosting
Marshmallows for toasting
And caroling out in the snow
There'll be scary ghost stories
And tales of the glories
Of Christmases long long ago

[Chorus]
It's the most wonderful time of the year
There'll be much mistletoeing
And hearts will be glowing when loved ones are near
It's the most wonderful time of the year

[Pre-Chorus]
There'll be parties for hosting
Marshmallows for toasting
And caroling out in the snow
There'll be scary ghost stories
And tales of the glories
Of Christmases long long ago

[Chorus]
It's the most wonderful time of the year
There'll be much mistletoeing
And hearts will be glowing when loved ones are near
It's the most wonderful time
It's the most wonderful time
It's the most wonderful time
It's the most wonderful time of the year

"
Christmas Party,Jona Lewie,Stop The Cavalry,https://open.spotify.com/track/02wPeiptJ7S9H9eL8F6jOk,0.7,0.384,-9.472,0.754,97.216,"

[Verse 1]
Hey Mr. Churchill comes over here
To say we're doing splendidly
But it's very cold out here in the snow
Marching to win from the enemy
Oh I say it's tough I have had enough
Can you stop the cavalry?

[Verse 2]
I have had to fight almost every night
Down throughout these centuries
That is when I say oh yes yet again
Can you stop the cavalry?

[Chorus]
Mary Bradley waits at home
In the nuclear fall-out zone
Wish I could be dancing now
In the arms of the girl I love

[Intermission]
Dub a dub a dumb dumb
Dub a dub a dumb
Dub a dumb dumb dub a dub
Dub a dub a dumb
Dub a dub a dumb dumb
Dub a dub a dumb
Dub a dumb dumb dub a dub
Dub a dub a dumb
Wish I was at home for Christmas

[Verse 3]
Bang! That's another bomb on another town
While the Tsar and Jim have tea
If I get home live to tell the tale
I'll run for all presidencies
If I get elected I'll stop - I will stop the cavalry

[Intermission]
Dub a dub a dumb dumb
Dub a dub a dumb
Dub a dumb dumb dub a dub
Dub a dub a dumb
Dub a dub a dumb dumb
Dub a dub a dumb
Dub a dumb dumb dub a dub
Dub a dub a dumb
Wish I was at home for Christmas

[Chorus]
Wish I could be dancing now
In the arms of the girl I love
Mary Bradley waits at home
She's been waiting two years long
Wish I was at home for Christmas

"
Christmas Party,Mud,Lonely This Christmas,https://open.spotify.com/track/6ka53p5HloApRQ2ptSpuGB,0.551,0.325,-13.507,0.496,98.932,"

It'll be lonely this Christmas
Without you to hold
It'll be lonely this Christmas
Lonely and cold
It'll be cold so cold
Without you to hold
This Christmas

Try and imagine
A house that's not a home
Try to imagine
A Christmas all alone
That's where I'll be
Since you left me
My tears will melt the snow
What can I do
Without you I got no place to go

It'll be lonely this Christmas
Without you to hold
It'll be lonely this Christmas
Lonely and cold
It'll be cold so cold
Without you to hold
This Christmas

It'll be lonely this Christmas
Without you to hold
It'll be lonely this Christmas
Lonely and cold
It'll be cold so cold
Without you to hold

"
Christmas Party,Queen,Thank God It's Christmas,https://open.spotify.com/track/0QtJZpyfZF67QF32p41NXa,0.573,0.475,-8.11,0.324,107.759,"

[Verse 1]
Oh my love we've had our share of tears
Oh my friend we've had our hopes and fears
Oh my friends it's been a long hard year

[Pre-Chorus]
But now it's Christmas
Yes it's Christmas
Thank God it's Christmas

[Verse 2]
The moon and stars seem awful cold and bright
Let's hope the snow will make this Christmas right
My friend the world will share this special night

[Pre-Chorus]
Because it's Christmas
Yes it's Christmas
Thank God it's Christmas
For one night

[Chorus]
Thank God it's Christmas yeah
Thank God it's Christmas
Thank God it's Christmas
Can it be Christmas?
Let it be Christmas
Every day

[Verse 3]
Oh my love we live in troubled days
Oh my friend we have the strangest ways
All my friends on this one day of days
Thank God it's Christmas
Yes it's Christmas
Thank God it's Christmas
For one day

[Outro]
Thank God it's Christmas
Yes it's Christmas
Thank God it's Christmas
Ooh yeah
Thank God it's Christmas
Yes yes yes yes it's Christmas
Thank God it's Christmas
For one day
A very merry Christmas to you all

"
Christmas Party,Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),https://open.spotify.com/track/2WRGElMRMJG8BsivwviL80,0.601,0.656,-5.952,0.883,79.502,"

[Chorus]
Here comes Santa Claus here comes Santa Claus
Right down Santa Claus Lane

[Verse 1]
Vixen Blitzen all his reindeer
Pulling on the reins
Bells are ringing children singing
All is merry and bright
Hang your stockings and say a prayer
Cause Santa Claus comes tonight

[Chorus]
Here comes Santa Claus here comes Santa Claus
Right down Santa Claus Lane

[Verse 2]
He's got a bag that's filled with toys
For boys and girls again
Hear those sleigh bells jingle jangle
What a beautiful sight
Jump in bed and cover up your head
Because Santa Claus comes tonight

[Chorus]
Here comes Santa Claus here comes Santa Claus
Right down Santa Claus Lane

[Verse 3]
He doesn't care if you're a rich or poor boy
He loves you just the same
Santa knows that we're God's children
That makes everything right
Fill your hearts with Christmas cheer
Cause Santa Claus comes tonight

[Chorus]
Here comes Santa Claus here comes Santa Claus
Right down Santa Claus Lane

[Outro]
He'll come around when the chimes ring out
It's Christmas morn again
Peace on Earth will come to all
If we just follow the light
Let's give thanks to the Lord above
Cause Santa Claus comes tonight

Cause Santa Claus comes tonight

"
Christmas Party,The Crystals,Santa Claus Is Coming to Town,https://open.spotify.com/track/4pq39ESd8oPCmAH6H4Vbt9,0.406,0.918,-3.226,0.224,78.545,"

[Intro (spoken)]
Jimmy I just came back from a lovely trip along the milky way
I stopped off at the North Pole to spend the holiday
I called on old dear Santa Claus to see what I could see
He took me to his workshop and told his plans to me
Now Santa is a busy man he has no time for play
He's got millions of stockings to fill on Christmas day
You better write your letter now and mail it right away
Because he's getting ready his reindeers and his sleigh

[Chorus]
You'd better watch out you'd better not cry
You'd better not pout I'm telling you why
Santa Claus is coming to town!
Santa Claus is coming to town!
Santa Claus is coming to town

He's making a list he's checkin' it twice
He's gonna find out whose naughty or nice
Santa Claus is coming to town!
Santa Claus is coming to town!
Santa Claus is coming to town

[Verse 1]
He sees when you are sleeping
He knows when you're awake
He knows if you've been bad or good
So be good for goodness sake

[Chorus]
Oh you'd better watch out you'd better not cry
You'd better not pout I'm telling you why
Santa Claus is coming to town!
Santa Claus is coming to town!
Santa Claus is coming to town

[Bridge]
With little tin horns and little toy drums
Rooty toot toots and rummy tum tums
Curly head dolls that toddle and coo
Elephants boats and kiddie cars too -

[Chorus]
Santa Claus is coming to town!
Santa Claus is coming to town!
Santa Claus is coming to town

[Verse 2]
Then kids in Girl and Boy land will have a jubilee
They're gonna build a toyland all around the Christmas tree

[Chorus]
So! You better watch out you better not cry
Better not pout I'm telling you why
Santa Claus is coming to town!
Santa Claus is coming to town!
Santa Claus is coming to town

[Outro]
Santa Claus is coming to town

"
Christmas Party,The Pogues,Fairytale of New York (feat. Kirsty MacColl),https://open.spotify.com/track/3wV9G5BhrJ1ntlCQYko0if,0.319,0.651,-6.335,0.474,118.501,"

[Verse 1: Shane MacGowan]
It was Christmas Eve babe
In the drunk tank
An old man said to me
""Won't see another one""
And then he sang a song
'The Rare Old Mountain Dew'
I turned my face away
And dreamed about you

[Verse 2: Shane MacGowan]
Got on a lucky one
Came in eighteen-to-one
I've got a feeling
This year's for me and you
So Happy Christmas
I love you baby
I can see a better time
When all our dreams come true

[Verse 3: Kirsty MacColl]
""They've got cars big as bars they've got rivers of gold
But the wind goes right through you it's no place for the old
When you first took my hand on a cold Christmas Eve
You promised me Broadway was waiting for me

[Verse 4: Kirsty MacColl & Shane MacGowan  & Together]
You were handsome!
You were pretty Queen of New York City
When the band finished playing
They howled out for more
Sinatra was swinging
All the drunks they were singing
We kissed on a corner
Then danced through the night

[Chorus: Shane Macgowan & Kirsty MacColl]
The boys of the NYPD choir
Were singing 'Galway Bay'
And the bells were ringing out
For Christmas day

[Verse 5: Kirsty MacColl & Shane MacGowan]
You're a bum you're a punk
You're an old slut on junk
Lying there almost dead on a drip in that bed
You scumbag you maggot
You cheap lousy faggot
Happy Christmas your arse
I pray God it's our last

[Chorus: Shane Macgowan & Kirsty MacColl]
The boys of the NYPD choir
Still singing ""Galway Bay""
And the bells are ringing out
For Christmas day

[Verse 6: Kirsty MacColl & Shane MacGowan]
""I could have been someone""
Well so could anyone
You took my dreams from me
When I first found you
I kept them with me babe
I put them with my own
Can't make it all alone
I've built my dreams around you

[Outro: Shane Macgowan & Kirsty MacColl]
The boys of the NYPD choir
Still singing ""Galway Bay""
And the bells are ringing out
For Christmas day

"
Christmas Party,Slade,Merry Xmas Everybody,https://open.spotify.com/track/3iwZ8hg0q1kTBB5kjg0nO4,0.367,0.623,-9.436,0.511,128.268,"

[Verse 1]
Are you hanging up your stocking on your wall
It's the time when every Santa has a ball
Does he ride a red nosed reindeer
Does a ton up on his sleigh
Do the fairies keep him sober for a day

[Hook]
So here it is Merry Xmas
Everybody's having fun
Look to the future now
It's only just begun

[Verse 2]
Are you waiting for the family to arrive
Are you sure you got the room to spare inside
Does your granny always tell ya
That the old songs are the best
Then she's up and rock 'n' rolling with the rest

[Hook]

What will your daddy do when he sees your mama kissing Santa Claus A-ha

[Verse 3]
Are you hanging up your stocking on your wall
Are you hoping that the snow will start to fall
Do you ride on down the hillside
In a buggy you have made
When you land upon your head
Then you bin slayed

[Hook x3]

"
Christmas Party,Christina Aguilera,Have Yourself a Merry Little Christmas,https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl,0.244,0.274,-10.433,0.164,68.534,"

[Verse 1]
Oh yeah mmm
Have yourself a merry little Christmas
Let your heart be light
From now on your troubles will be out of sight yeah

[Verse 2]
Have yourself a merry little Christmas
Make the Yuletide gay
From now on your troubles will be miles away oh

[Verse 3]
Here we are as in olden days
Happy golden days of yore ah
Faithful friends who are dear to us
They gather near to us once more ooh

[Chorus]
Through the years we all will be together and
If the fates allow
Hang a shining star upon the highest bough oh yeah oh
And have yourself a merry little Christmas now oh oh

[Bridge]
Faithful friends who are dear to us
They gather near to us once more oh oh

[Chorus]
Through the years we all will be together and
If the fates allow oh yeah
But till then we'll have to muddle through somehow oh yeah oh oh
And have yourself a merry little Christmas now ooh yeah oh ooh

"
Christmas Party,John Denver,Rudolph the Red Nosed Reindeer,https://open.spotify.com/track/3IV8xIrnjv7TdJY6KUmdrD,0.77,0.341,-12.457,0.849,89.324,"

Rudolph the red-nosed reindeer
Had a very shiny nose
And if you ever saw it
You would even say it glows

All of the other reindeer
Used to laugh and call him names
They never let poor Rudolph
Join in any reindeer games

Then one foggy Christmas Eve
Santa came to say
Rudolph with your nose so bright
Won't you guide my sleigh tonight

Then all the reindeer loved him
And they shouted out with glee
""Rudolph the red-nosed reindeer
You'll go down in history!""

Then one foggy Christmas Eve
Santa came to say
Rudolph with your nose so bright
Won't you guide my sleigh tonight

Then all the reindeer loved him
And they shouted out with glee
""Rudolph the red-nosed reindeer
You'll go down in history!""

"
Christmas Party,Kylie Minogue,At Christmas,https://open.spotify.com/track/461LN3UXOCqznSTqapFzL0,0.781,0.676,-7.418,0.694,137.044,"

[Verse 1]
Last December when we were together
I remember prayin' it was forever
Didn't know like the snow our love would melt away
Spring went by and then the summer started
Mid-July I was still brokenhearted
Autumn leaves have left the trees but these feelings still remain
Seems I'm not forgetting you as quickly as I wanted to
Now winter's on its way

[Chorus]
Yeah at Christmas I can't help but miss ya
The memories of you and me evergreen
It's a time of joy but for me it's bittersweet
At Christmas I'm still reminiscing
'Bout everything we used to be
C'est la vie
Yeah I've spent all year wishing you were here at Christmas

[Verse 2]
I know moving on is never easy
Wish my heart could change like the seasons
Someone send a happy end to my winter's tale
Now I'm building me a great big snowman
When I hold him we'll be two hearts frozen
All alone I'll keep him cold to make sure that he stays
I am trying my very best
But now I face the hardest test
As I've no festive cheer

[Chorus]
Yeah at Christmas I can't help but miss ya
The memories of you and me evergreen
It's a time of joy but for me it's bittersweet
At Christmas I'm still reminiscing
'Bout everything we used to be
C'est la vie
Yeah I've spent all year wishing you were here at--

[Bridge]
Can't help but think about you when I'm all alone
Each time I hear Sinatra on my radio
I'd be in Christmas heaven if only you were present
Maybe you're somewhere out there on your way to me

[Chorus]
Yeah at Christmas I can't help but miss ya
The memories of you and me evergreen
It's a time of joy but for me it's bittersweet
At Christmas I'm still reminiscing
'Bout everything we used to be
C'est la vie
Yeah I've spent all year wishing you were here at Christmas
Oh at Christmas oh wo-o-oah whoo
Yeah I've spent all year wishing you were here at Christmas

"
Christmas Party,Otis Redding,Merry Christmas Baby,https://open.spotify.com/track/4STCTQ1h0VuWfvDyhGOxkv,0.711,0.292,-14.132,0.856,101.391,"

Merry Christmas baby
Sure do treat me nice
Merry Christmas baby
Sure do treat me nice
Bought me a diamond ring for Christmas
I feel like I'm in paradise

I feel mighty fine y'all
I've got music on my radio
Feel mighty fine girl
I've got music on my radio oh oh oh
I feel like I'm gonna kiss you
Standing beneath that mistletoe

Santa came down the chimney
Half past three y'all
Left all them good ole presents
For my baby and for me ha ha ha

Merry Christmas baby
Sure do treat me nice

You bought me all those good ole presents
I love you baby rest of my life

Merry Christmas girl
Merry merry merry Christmas baby
Sure do treat me nice
Merry Christmas baby
I said you sure do treat me nice
You bought all those lovely things yeah
I feel like I'm in paradise

I wish you a merry Christmas baby
Happy new year ha
A merry Christams honey
Everything here is beautiful
I love you baby
For everything that you give me
I love you honey...

"
